DBNOs,assists,attributes_createdAt,attributes_duration,attributes_gameMode,attributes_isCustomMatch,attributes_mapName,attributes_matchType,attributes_seasonState,attributes_shardId,attributes_stats,attributes_tags,attributes_titleId,boosts,damageDealt,deathType,headshotKills,heals,id,killPlace,killStreaks,kills,links_schema,links_self,longestKill,name,playerId,relationships_assets_data,relationships_rosters_data,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,type,vehicleDestroys,walkDistance,weaponsAcquired,winPlace
2,0,,,,,,,,,,,,4,91.01221,byplayer,0,0,,14,1,2,,,91.85513,TL_Shen,account.2f6ccd93ce9645a096546f78a4383c66,,,0,9801.434,0,0,0,1187,,0,752.1297,4,13
0,0,,,,,,,,,,,,2,0,byplayer,0,0,,57,0,0,,,0,TL_ATongMuu,account.4e0b93ba1c444280b5c852d22ad87cf1,,,0,11397.264,0,0,0,1219,,0,229.67548,4,13
1,0,,,,,,,,,,,,3,183.01831,byplayer,1,0,,13,2,2,,,71.42877,Tian_PaoPao,account.84e858daab17420e8f8b5da1a8d63fd3,,,0,12161.216,0,0,0,1167,,0,1082.9127,4,11
1,0,,,,,,,,,,,,2,100,byplayer,1,1,,30,1,1,,,24.884226,DAY_Belmoth,account.5140e067558b4d8bbc1ac8d9e2f19fb1,,,0,6958.9087,0,0,0,802,,0,369.43262,4,15
0,0,,,,,,,,,,,,4,30.650322,byplayer,0,1,,44,0,0,,,0,NH_MMing,account.16db8a07e53e459fad9c89a84a67a42a,,,1,3115.165,0,0,0,1525,,0,848.4833,3,7
1,0,,,,,,,,,,,,6,257.31696,byplayer,0,3,,43,0,0,,,0,SSG_PiXeL1K,account.447fdbc9247d4b4baa399d14721d4636,,,0,7014.3184,0,0,0,1312,,0,1102.2507,8,6
0,0,,,,,,,,,,,,5,163.15393,byplayer,0,2,,41,0,0,,,0,SSG_Sharpshot4K,account.1c709f65f8e146bd8760af3bb444eeb4,,,0,6056.642,0,0,0,1572,,0,1145.4335,8,6
0,0,,,,,,,,,,,,7,352.26917,byplayer,1,2,,18,1,1,,,96.89596,DNW_Loki,account.79e030919cac49cda61f9a96d0f38bda,,,0,2640.874,0,0,0,1854,,1,1239.9722,7,3
2,1,,,,,,,,,,,,7,189.55386,byplayer,0,6,,26,1,1,,,190.22232,CES_Sololzy,account.1e3531b0c6db484097baa736b6ee590f,,,0,3769.0618,0,0,0,1294,,0,1334.3623,5,9
0,0,,,,,,,,,,,,4,175.98895,byplayer,0,3,,37,0,0,,,0,TWIS_Lu,account.615d20582bcc4d5cb5818922caab2f22,,,1,4227.515,0,0,0,1713,,1,1341.655,10,4
1,1,,,,,,,,,,,,7,182.2098,byplayer,1,2,,20,1,1,,,10.423097,TWIS_spyrro,account.e6f018911cea4b18a6b890e99446dac7,,,0,2935.564,0,0,0,1150,,0,1250.4292,6,4
1,1,,,,,,,,,,,,5,401.81104,byplayer,0,1,,28,1,1,,,74.19903,V7_Glaz,account.ca532dd9610c41d6abb5718673a13e0d,,,0,7359.889,0,0,0,1222,,0,1076.0269,9,12
3,2,,,,,,,,,,,,4,518.5456,alive,0,7,,3,2,3,,,70.37768,SQ_hwinn,account.cadc0e574c244d1db903c2e84d694836,,,0,6442.1274,0,0,0,1865,,1,1459.1559,6,1
3,1,,,,,,,,,,,,3,386.87485,byplayer,0,2,,2,2,4,,,241.16524,Tian_77owo,account.6d44884704e24010ad2bb7ebb9055fee,,,0,10950.637,0,0,0,1275,,1,1196.8335,5,11
0,2,,,,,,,,,,,,8,348.7627,suicide,0,0,,34,0,0,,,0,17_SuJiu,account.183a45369acd46a4888ccb3d0436bdbe,,,1,2040.1401,0,0,0,1865,,0,1290.9507,6,2
0,0,,,,,,,,,,,,5,0,byplayer,0,2,,42,0,0,,,0,SSG_Roth,account.bbd62c6ab18442608c0b0a8d039de006,,,0,6460.8506,0,0,0,1328,,0,1091.5958,7,6
1,1,,,,,,,,,,,,9,320.50757,byplayer,1,7,,11,2,2,,,22.876055,FaZe_Gustav,account.89fd42f81d324253b581b8cf8b004ac4,,,0,5286.9736,0,0,0,1711,,1,1468.403,9,5
0,0,,,,,,,,,,,,4,84.32749,byplayer,0,6,,39,0,0,,,0,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,,,0,6168.493,0,0,0,1447,,1,1157.114,5,5
1,0,,,,,,,,,,,,3,328.54947,byplayer,0,1,,19,1,1,,,178.30728,DNW_Inonix,account.3a5ab7f1df8444e7b91e666beb7d3a02,,,0,2480.081,0,0,0,1758,,0,1563.495,14,3
1,0,,,,,,,,,,,,7,665.5219,byplayer,0,5,,9,1,2,,,30.512444,TWIS_Perfect1ks,account.6d5d4e01468f4920846978b6dd5f2558,,,1,1497.7351,0,0,0,1713,,0,982.5106,8,4
1,0,,,,,,,,,,,,7,386.63614,alive,1,7,,17,1,1,,,75.61818,SQ_Shrimzy,account.12e2a0dc0dbb4bd882dbf40df0d564f4,,,0,5301.063,0,0,0,1865,,0,1204.1619,8,1
0,0,,,,,,,,,,,,1,0,byplayer,0,0,,58,0,0,,,0,TL_Jiaoyang,account.b1eef743995a4f89870633b2edb17538,,,0,8488.999,0,0,0,729,,0,366.8506,5,13
0,0,,,,,,,,,,,,3,87.75595,byplayer,0,1,,66,0,0,,,0,T5_Thanad0l,account.08ae687f7dff4a438dcd7c8d56ac6e11,,,0,1356.5736,0,0,0,800,,0,443.20776,9,16
0,0,,,,,,,,,,,,3,102.785095,byplayer,0,7,,35,0,0,,,0,17_xwudd,account.0fc434bdf30b46f89710bf206982c017,,,0,1736.9976,0,0,0,1514,,0,754.25214,4,2
0,0,,,,,,,,,,,,5,86.48384,byplayer,0,2,,63,0,0,,,0,DAY_Flash,account.a12bbe8283bd43768ae28f76f86a465d,,,0,0,0,0,0,1151,,0,400.29718,6,15
2,0,,,,,,,,,,,,7,707.5488,byplayer,1,8,,5,1,3,,,277.4984,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,,,2,2147.1052,0,0,0,1849,,0,1463.7745,6,3
0,1,,,,,,,,,,,,4,277.83292,byplayer,0,2,,25,1,1,,,402.35913,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,,,1,3771.1182,0,0,0,1346,,0,1236.7593,9,9
0,1,,,,,,,,,,,,4,104.519196,byzone,0,0,,53,0,0,,,0,Tian_Zyy,account.e17ede0921cf47269ce62560299ec387,,,0,13011.878,0,0,0,1190,,0,814.8908,3,11
0,0,,,,,,,,,,,,2,67.85268,byplayer,0,2,,61,0,0,,,0,PeRo_Aixleft,account.358ae36813c444c2b4ff6b828df69551,,,0,7025.24,0,0,0,1151,,0,959.34656,4,14
0,0,,,,,,,,,,,,1,22.375748,byplayer,0,0,,64,0,0,,,0,T5_RossitedJR,account.b5a7698dd3974e789b6224b5ff7f1378,,,0,1089.7747,0,0,0,802,,0,393.9192,6,16
1,1,,,,,,,,,,,,3,3.7715511,byplayer,0,1,,29,1,1,,,273.4545,TL_Lzqq,account.1cfab29a77634c5487aeb6467c2200cb,,,0,11078.558,0,0,0,1219,,0,498.1051,3,13
1,1,,,,,,,,,,,,3,120.17612,byplayer,0,1,,46,0,0,,,0,NH_CC108,account.5372851f3e9545b78d4d8a70b6ea605a,,,0,3670.044,0,0,0,1522,,0,1490.415,7,7
0,0,,,,,,,,,,,,5,163.97481,byplayer,0,6,,45,0,0,,,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,,,0,4306.2505,0,0,0,1525,,0,1048.1313,4,7
0,0,,,,,,,,,,,,4,119.99754,byplayer,0,3,,21,1,1,,,432.0671,SSG_PaG3,account.111c752c6e5f43f68b986f0725767fa6,,,0,5726.9473,0,0,0,1578,,0,1279.6294,8,6
5,2,,,,,,,,,,,,10,522.1013,byplayer,0,6,,10,1,2,,,78.57536,FaZe_jeemzz,account.a53191c1cb564946a0e1b058368ba4be,,,1,6628.3906,0,0,1,1711,,1,1894.7578,7,5
0,0,,,,,,,,,,,,3,0,byplayer,0,1,,48,0,0,,,0,CES_HaiSaki,account.dea4fb5a5ef04ca4943915a3b936d2d1,,,0,3469.6106,0,0,0,1044,,0,1890.203,7,9
1,0,,,,,,,,,,,,4,122.04402,byplayer,0,0,,55,0,0,,,0,V7_Gyumin,account.95041c39b2d14a088087b417af03c04f,,,0,5143.397,0,0,0,702,,0,570.7723,10,12
1,1,,,,,,,,,,,,9,269.4932,byplayer,2,4,,1,3,5,,,150.54713,17_Lilghost,account.711dd801ef9940029675f49595c989a9,,,0,2475.4753,0,0,0,1846,,1,1296.1346,5,2
0,1,,,,,,,,,,,,4,44.017796,byplayer,0,2,,40,0,0,,,0,FaZe_curexi,account.53b4b73c4c764a26b3cc9ebd24446352,,,0,5044.3574,0,0,0,1188,,0,1147.1831,7,5
0,1,,,,,,,,,,,,6,342.88657,byplayer,0,2,,23,1,1,,,6.8115406,LG_Relo,account.6614558d5558453080a46dbf687e7b58,,,0,5815.7,0,0,0,1397,,0,1367.4493,5,8
3,0,,,,,,,,,,,,7,248.26767,byplayer,1,9,,6,1,3,,,290.2088,CES_Himass,account.c2762cc306ef4dd59c67f1866bfb69a1,,,0,3489.176,0,0,0,1421,,0,1574.578,12,9
2,2,,,,,,,,,,,,4,363.5771,byplayer,0,3,,49,0,0,,,0,GEN_Pio,account.2f3338b89f2c473d88f5a0d3886371f3,,,0,574.5261,0,0,0,1337,,0,1077.4645,5,10
2,0,,,,,,,,,,,,2,173.63512,byplayer,0,1,,15,1,2,,,7.1505036,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,,,0,6366.7036,0,0,0,1171,,0,904.0065,4,14
0,1,,,,,,,,,,,,3,47.808,byplayer,0,1,,59,0,0,,,0,PeRo_Ming,account.454b06f74f714a9ba5910a4b65691867,,,0,6279.933,0,0,0,1156,,0,1105.4465,11,14
3,1,,,,,,,,,,,,3,449.59552,alive,1,5,,8,1,2,,,86.31194,SQ_Kickstart,account.f95d11cb515746a68b59630103a4cede,,,0,4942.8486,0,0,0,1865,,0,1777.9565,6,1
1,2,,,,,,,,,,,,5,395.2723,byplayer,0,4,,27,1,1,,,157.66776,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,,,0,11708.144,0,0,0,1301,,0,1336.1132,5,11
1,0,,,,,,,,,,,,3,172.05852,byplayer,0,0,,65,0,0,,,0,T5_Pathompong,account.f95fd6b654a5401e8b0acac768063f35,,,0,2965.9407,0,0,0,801,,0,149.6268,6,16
0,0,,,,,,,,,,,,6,54.688408,byplayer,1,0,,24,1,1,,,19.470888,LG_M1ME,account.d88badd38c6b457ba17f72fd825b3dbb,,,0,5519.266,0,0,0,989,,0,710.9076,6,8
0,1,,,,,,,,,,,,5,92.56249,byplayer,0,3,,62,0,0,,,0,DAY_PuuChiwz,account.8d67f07455aa483eb4bbad346dfe6707,,,0,0,0,0,0,1158,,0,613.0062,4,15
0,0,,,,,,,,,,,,3,93.114426,byplayer,0,6,,60,0,0,,,0,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,,,0,5212.994,0,0,0,1154,,0,1101.3578,4,14
2,0,,,,,,,,,,,,7,220.35593,byzone,2,2,,4,2,3,,,242.36885,17_Xbei,account.7b13f44c9ecb439b8e906362d974afb8,,,1,1893.0785,0,0,0,1865,,1,1057.0266,4,2
1,0,,,,,,,,,,,,9,180.59349,byplayer,1,9,,22,1,1,,,1.507653,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,,,0,1102.6947,0,0,0,1525,,0,278.115,3,7
0,0,,,,,,,,,,,,6,115.99981,byplayer,0,0,,50,0,0,,,0,GEN_Esther,account.f19ec7f42ce448fb9fd1be9edcc7f9e4,,,0,3883.2124,0,0,0,1337,,0,748.6117,4,10
0,0,,,,,,,,,,,,1,0,byplayer,0,0,,56,0,0,,,0,V7_Tosi,account.8c4b945d989b4662ad4f00a3273fb027,,,0,2994.3608,0,0,0,465,,0,490.20035,6,12
1,0,,,,,,,,,,,,9,241.90897,byzone,0,4,,12,1,2,,,14.143406,LG_Snakers,account.2efa55271d4842f98b1fd811dca09440,,,1,5484.1006,0,0,0,1459,,0,927.1214,6,8
