DBNOs,assists,attributes_createdAt,attributes_duration,attributes_gameMode,attributes_isCustomMatch,attributes_mapName,attributes_matchType,attributes_seasonState,attributes_shardId,attributes_stats,attributes_tags,attributes_titleId,boosts,damageDealt,deathType,headshotKills,heals,id,killPlace,killStreaks,kills,links_schema,links_self,longestKill,name,playerId,relationships_assets_data,relationships_rosters_data,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,type,vehicleDestroys,walkDistance,weaponsAcquired,winPlace
1,0,,,,,,,,,,,,2,159.7793,byplayer,0,2,,29,1,1,,,90.97767,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,,,0,4868.4414,0,0,0,1307,,0,1147.7428,4,10
3,1,,,,,,,,,,,,4,649.4167,byplayer,1,3,,8,1,2,,,364.7414,TWIS_BatulinS,account.fff088a8a2b64fbf86cf283cddc1e706,,,1,4118.0522,0,0,0,1687,,0,1897.8639,3,1
1,0,,,,,,,,,,,,4,3.2925034,byplayer,0,0,,61,0,0,,,0,DNW_seoul,account.80312051ca20415dbf0a35c910154a82,,,0,7758.0073,0,0,0,890,,0,636.2165,5,15
2,1,,,,,,,,,,,,5,652.67944,byplayer,0,3,,21,1,1,,,89.831085,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,,,2,0,0,0,0,1449,,2,1261.7535,9,6
0,0,,,,,,,,,,,,4,36.64187,byplayer,0,2,,56,0,0,,,0,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,,,0,9894.048,0,0,0,1086,,0,670.3274,5,14
0,0,,,,,,,,,,,,2,0,byplayer,0,3,,59,0,0,,,0,PeRo_Ming,account.454b06f74f714a9ba5910a4b65691867,,,0,10530.344,0,0,0,1041,,0,481.72488,6,14
0,2,,,,,,,,,,,,11,230.0049,byplayer,0,3,,17,1,1,,,35.5085,GEN_Seongjang,account.5fc60d0f31f0433fb4b58a48e6fc4ef4,,,0,0,0,0,0,1877,,0,363.08344,5,2
2,0,,,,,,,,,,,,5,124.376755,byplayer,0,3,,15,2,2,,,58.195507,DAY_Belmoth,account.5140e067558b4d8bbc1ac8d9e2f19fb1,,,1,7849.129,0,0,0,1205,,0,887.4205,3,11
0,2,,,,,,,,,,,,8,277.68637,byplayer,0,2,,46,0,0,,,0,NH_CC108,account.5372851f3e9545b78d4d8a70b6ea605a,,,0,4896.9453,0,0,0,1307,,1,1070.845,5,10
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,41,0,0,,,0,LG_M1ME,account.d88badd38c6b457ba17f72fd825b3dbb,,,0,0,0,0,0,90,,0,0,0,5
0,0,,,,,,,,,,,,4,23.421196,byplayer,0,3,,57,0,0,,,0,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,,,0,8305.862,0,0,0,1081,,0,623.147,5,14
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,49,0,0,,,0,Tian_77owo,account.6d44884704e24010ad2bb7ebb9055fee,,,0,183.51479,0,0,0,118,,0,12.756033,0,12
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,64,0,0,,,0,SSG_Roth,account.bbd62c6ab18442608c0b0a8d039de006,,,0,2704.1108,0,0,0,497,,0,374.9587,3,16
0,0,,,,,,,,,,,,4,38.511147,byplayer,0,2,,28,1,1,,,315.37598,FaZe_curexi,account.53b4b73c4c764a26b3cc9ebd24446352,,,1,1373.1396,0,0,0,1012,,0,1639.7067,6,9
0,1,,,,,,,,,,,,6,64.4895,byplayer,0,8,,35,0,0,,,0,GEN_Pio,account.2f3338b89f2c473d88f5a0d3886371f3,,,1,142.13531,0,0,0,1673,,1,508.97086,6,2
1,1,,,,,,,,,,,,6,343.3347,byplayer,0,2,,42,0,0,,,0,V7_Heaven,account.766148a3fa8f41ab87183e07e74d4a6e,,,0,3261.419,0,0,0,1433,,0,2022.9868,6,7
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,65,0,0,,,0,SSG_Sharpshot4K,account.1c709f65f8e146bd8760af3bb444eeb4,,,0,2699.588,0,0,0,487,,0,583.37714,6,16
1,1,,,,,,,,,,,,4,453.12506,alive,1,7,,4,1,3,,,200.5078,TWIS_Lu,account.615d20582bcc4d5cb5818922caab2f22,,,2,5958.2217,0,0,0,1877,,1,1673.2032,7,1
1,0,,,,,,,,,,,,4,307.89206,byplayer,0,1,,36,0,0,,,0,SQ_Kickstart,account.f95d11cb515746a68b59630103a4cede,,,0,3122.5784,0,0,0,1691,,0,1531.1787,4,3
3,0,,,,,,,,,,,,3,332.8188,byplayer,0,3,,18,1,1,,,30.319826,SQ_Shrimzy,account.12e2a0dc0dbb4bd882dbf40df0d564f4,,,0,3065.4702,0,0,0,1691,,0,1304.2297,5,3
0,0,,,,,,,,,,,,3,141.37039,byplayer,0,2,,54,0,0,,,0,TL_Shen,account.2f6ccd93ce9645a096546f78a4383c66,,,0,783.09235,0,0,0,1169,,0,1383.1775,3,13
1,0,,,,,,,,,,,,5,514.9578,byplayer,0,2,,38,0,0,,,0,T5_Thanad0l,account.08ae687f7dff4a438dcd7c8d56ac6e11,,,3,3201.9802,0,0,0,1688,,0,1717.4703,6,4
0,0,,,,,,,,,,,,2,130.7948,byplayer,0,3,,52,0,0,,,0,TL_Jiaoyang,account.b1eef743995a4f89870633b2edb17538,,,0,6516.507,0,0,0,1169,,0,1190.8406,5,13
0,0,,,,,,,,,,,,0,0,byplayer,0,2,,55,0,0,,,0,TL_Lzqq,account.1cfab29a77634c5487aeb6467c2200cb,,,0,201.46199,0,0,0,880,,0,767.46844,5,13
0,0,,,,,,,,,,,,5,143.4557,byplayer,0,1,,53,0,0,,,0,TL_ATongMuu,account.4e0b93ba1c444280b5c852d22ad87cf1,,,0,6475.64,0,0,0,1169,,0,1319.0043,3,13
1,0,,,,,,,,,,,,5,190.74847,byplayer,0,3,,30,1,1,,,191.99178,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,,,0,4925.662,0,0,0,1303,,1,1728.675,6,10
3,3,,,,,,,,,,,,6,486.96967,alive,0,5,,34,0,0,,,0,TWIS_Perfect1ks,account.6d5d4e01468f4920846978b6dd5f2558,,,0,5823.756,0,0,0,1877,,0,1973.5863,6,1
1,0,,,,,,,,,,,,4,336.48083,byplayer,0,2,,11,1,2,,,213.91016,T5_Pathompong,account.f95fd6b654a5401e8b0acac768063f35,,,0,2791.8425,0,0,0,1688,,0,1768.3807,7,4
1,1,,,,,,,,,,,,3,244.14136,byplayer,0,3,,31,1,1,,,80.432304,DAY_Nourinz,account.b584be6230df4b2c90e7e86917e94127,,,0,7967.8726,0,0,0,1236,,0,1232.7976,8,11
3,2,,,,,,,,,,,,6,527.8519,byplayer,1,5,,23,1,1,,,196.10893,CES_Himass,account.c2762cc306ef4dd59c67f1866bfb69a1,,,0,0,0,0,0,1398,,0,976.93976,6,6
2,0,,,,,,,,,,,,2,163.713,byplayer,0,1,,19,1,1,,,17.969572,T5_Hatsawat,account.8cac1bff944a49d6bf88661c2e4b04e6,,,0,3402.9722,0,0,0,1688,,0,1055.7648,6,4
1,2,,,,,,,,,,,,4,355.4225,byplayer,0,4,,26,1,1,,,310.41956,17_xwudd,account.0fc434bdf30b46f89710bf206982c017,,,0,3720.8337,0,0,0,1427,,0,676.18884,4,8
0,0,,,,,,,,,,,,2,76.34901,byplayer,0,1,,43,0,0,,,0,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,,,0,1126.9811,0,0,0,1323,,0,1381.8408,4,9
0,0,,,,,,,,,,,,3,198.03857,byplayer,0,1,,39,0,0,,,0,LG_Snakers,account.2efa55271d4842f98b1fd811dca09440,,,0,1774.3221,0,0,0,1488,,0,1067.2614,2,5
1,0,,,,,,,,,,,,5,195.89902,byzone,0,7,,20,1,1,,,197.41656,LG_Fludd,account.724b0358952440579ebc7f3391bb49ad,,,0,1257.147,0,0,0,1328,,0,1135.4326,5,5
2,0,,,,,,,,,,,,7,306.93542,byplayer,1,2,,10,1,2,,,68.690796,GEN_DG98,account.b35ab37d7d924b46b51e63d10ae3fa36,,,2,2120.57,0,0,0,1836,,0,1773.1506,4,2
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,51,0,0,,,0,Tian_Zyy,account.e17ede0921cf47269ce62560299ec387,,,0,184.15547,0,0,0,117,,0,8.499648,0,12
4,1,,,,,,,,,,,,9,593.34515,alive,3,2,,1,2,5,,,58.685406,TWIS_spyrro,account.e6f018911cea4b18a6b890e99446dac7,,,0,3967.1047,0,0,0,1877,,0,2056.1023,10,1
1,0,,,,,,,,,,,,3,176.44461,byplayer,0,0,,5,1,3,,,280.19702,SQ_TGLTN,account.95dbe64c2153423da04367cb81e83629,,,0,1880.7368,0,0,0,1673,,2,1694.4247,5,3
1,1,,,,,,,,,,,,2,188.28294,byplayer,0,1,,45,0,0,,,0,FaZe_jeemzz,account.a53191c1cb564946a0e1b058368ba4be,,,0,0,0,0,0,1078,,0,739.13086,5,9
0,0,,,,,,,,,,,,2,0,byplayer,0,0,,40,0,0,,,0,LG_Relo,account.6614558d5558453080a46dbf687e7b58,,,0,3409.2585,0,0,0,1137,,0,774.47943,6,5
1,0,,,,,,,,,,,,5,286.07336,byplayer,0,13,,14,1,2,,,81.61021,V7_Glaz,account.ca532dd9610c41d6abb5718673a13e0d,,,0,3494.327,1,0,0,1413,,1,1572.9469,8,7
2,1,,,,,,,,,,,,3,176.21103,byzone,0,4,,2,2,4,,,182.4168,17_Xbei,account.7b13f44c9ecb439b8e906362d974afb8,,,1,3424.8076,0,0,0,1427,,2,1233.5381,8,8
0,1,,,,,,,,,,,,0,57.353992,byplayer,0,0,,37,0,0,,,0,SQ_hwinn,account.cadc0e574c244d1db903c2e84d694836,,,0,1222.5085,0,0,0,1302,,0,1024.1681,5,3
0,0,,,,,,,,,,,,5,0,byplayer,0,1,,48,0,0,,,0,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,,,0,5547.0083,0,0,0,1190,,0,1240.1001,7,12
3,1,,,,,,,,,,,,5,538.2475,byplayer,0,1,,3,2,4,,,251.0101,NH_MMing,account.16db8a07e53e459fad9c89a84a67a42a,,,0,4533.746,0,0,0,1307,,0,1720.7638,3,10
3,0,,,,,,,,,,,,2,300,byplayer,3,0,,7,3,3,,,8.442501,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,,,0,8974.06,0,0,0,852,,0,560.6511,5,15
1,0,,,,,,,,,,,,9,225.62218,byplayer,1,4,,27,1,1,,,16.037077,17_Lilghost,account.711dd801ef9940029675f49595c989a9,,,0,3764.017,0,0,0,1416,,0,1304.078,10,8
1,4,,,,,,,,,,,,3,274.2431,byplayer,0,0,,47,0,0,,,0,DAY_Flash,account.a12bbe8283bd43768ae28f76f86a465d,,,0,6745.2295,0,0,0,1211,,0,1096.234,6,11
2,1,,,,,,,,,,,,3,514.58514,byplayer,2,8,,12,1,2,,,118.98897,T5_RossitedJR,account.b5a7698dd3974e789b6224b5ff7f1378,,,0,3163.751,0,0,0,1668,,0,1798.5012,4,4
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,50,0,0,,,0,Tian_PaoPao,account.84e858daab17420e8f8b5da1a8d63fd3,,,0,32.962982,0,0,0,118,,0,60.39033,0,12
1,0,,,,,,,,,,,,3,98.282776,byplayer,1,0,,16,2,2,,,58.842743,DAY_PuuChiwz,account.8d67f07455aa483eb4bbad346dfe6707,,,1,8111.81,0,0,0,1092,,1,1044.5657,6,11
0,0,,,,,,,,,,,,0,58.818535,byplayer,0,0,,66,0,0,,,0,SSG_PiXeL1K,account.447fdbc9247d4b4baa399d14721d4636,,,0,2258.7805,0,0,0,453,,0,267.09216,5,16
0,0,,,,,,,,,,,,6,93.82692,byplayer,1,9,,22,1,1,,,216.81294,CES_HaiSaki,account.dea4fb5a5ef04ca4943915a3b936d2d1,,,2,3.0837634,0,0,0,1433,,0,1919.261,4,6
0,0,,,,,,,,,,,,2,12.436463,byplayer,0,0,,62,0,0,,,0,DNW_Inonix,account.3a5ab7f1df8444e7b91e666beb7d3a02,,,0,8206.432,0,0,0,890,,0,474.24905,5,15
