DBNOs,assists,attributes_createdAt,attributes_duration,attributes_gameMode,attributes_isCustomMatch,attributes_mapName,attributes_matchType,attributes_seasonState,attributes_shardId,attributes_stats,attributes_tags,attributes_titleId,boosts,damageDealt,deathType,headshotKills,heals,id,killPlace,killStreaks,kills,links_schema,links_self,longestKill,name,playerId,relationships_assets_data,relationships_rosters_data,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,type,vehicleDestroys,walkDistance,weaponsAcquired,winPlace
0,1,,,,,,,,,,,,0,48,byplayer,0,0,,63,0,0,,,0,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,,,0,1173.8889,0,0,0,668,,0,954.4849,4,15
1,3,,,,,,,,,,,,4,326.48956,alive,0,6,,16,1,1,,,37.933346,V7_Tosi,account.8c4b945d989b4662ad4f00a3273fb027,,,0,10741.838,0,0,0,1683,,0,1557.3031,4,1
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,46,0,0,,,0,GEN_DG98,account.b35ab37d7d924b46b51e63d10ae3fa36,,,0,3234.8257,0,0,0,668,,0,316.97357,6,8
0,0,,,,,,,,,,,,0,203.0903,byplayer,0,0,,54,0,0,,,0,SQ_Shrimzy,account.12e2a0dc0dbb4bd882dbf40df0d564f4,,,0,2125.0186,0,0,0,1100,,0,955.3599,5,12
1,0,,,,,,,,,,,,0,100,byplayer,1,0,,18,1,1,,,165.90874,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,,,0,4407.1045,0,0,0,1245,,0,1608.6971,4,4
2,2,,,,,,,,,,,,6,512.2223,byplayer,0,6,,22,1,1,,,153.78938,Tian_PaoPao,account.84e858daab17420e8f8b5da1a8d63fd3,,,1,0,0,0,0,1546,,1,632.6616,4,7
1,1,,,,,,,,,,,,0,100,byplayer,1,0,,30,1,1,,,193.67482,FaZe_Gustav,account.89fd42f81d324253b581b8cf8b004ac4,,,0,464.06393,0,0,0,668,,0,897.60956,3,15
1,0,,,,,,,,,,,,6,167.19156,byplayer,0,8,,5,2,3,,,187.43987,Tian_77owo,account.6d44884704e24010ad2bb7ebb9055fee,,,1,0,0,0,0,1546,,0,695.6947,4,7
0,1,,,,,,,,,,,,9,174.99516,alive,0,1,,35,0,0,,,0,V7_Heaven,account.766148a3fa8f41ab87183e07e74d4a6e,,,0,10778.693,0,0,0,1683,,0,1477.1785,3,1
0,2,,,,,,,,,,,,5,114.285904,byplayer,0,3,,59,0,0,,,0,TL_Lzqq,account.1cfab29a77634c5487aeb6467c2200cb,,,0,1957.4413,0,0,0,876,,0,666.2518,5,14
0,1,,,,,,,,,,,,3,240.92357,byplayer,0,0,,42,0,0,,,0,T5_Hatsawat,account.8cac1bff944a49d6bf88661c2e4b04e6,,,0,8141.5044,0,0,0,1527,,0,813.4929,5,6
0,0,,,,,,,,,,,,0,0,byplayer,0,1,,44,0,0,,,0,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,,,0,0,0,0,0,813,,0,94.24616,4,7
1,1,,,,,,,,,,,,6,235.9318,alive,2,2,,8,1,2,,,104.639725,V7_Glaz,account.ca532dd9610c41d6abb5718673a13e0d,,,0,9658.365,0,0,0,1683,,0,1409.0878,6,1
0,2,,,,,,,,,,,,5,196.6684,byplayer,0,4,,52,0,0,,,0,17_SuJiu,account.183a45369acd46a4888ccb3d0436bdbe,,,0,3366.9797,0,0,0,1314,,1,1194.167,6,11
1,0,,,,,,,,,,,,5,115.47313,byplayer,0,3,,24,1,1,,,19.187246,NH_CC108,account.5372851f3e9545b78d4d8a70b6ea605a,,,0,4361.168,0,0,0,1413,,0,2048.0732,4,9
0,0,,,,,,,,,,,,1,0,byplayer,0,0,,55,0,0,,,0,SQ_hwinn,account.cadc0e574c244d1db903c2e84d694836,,,0,2709.061,0,0,0,1095,,0,1163.4153,8,12
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,61,0,0,,,0,TL_Jiaoyang,account.b1eef743995a4f89870633b2edb17538,,,0,2374.2515,0,0,0,390,,0,286.51712,11,14
4,0,,,,,,,,,,,,2,278.54395,byplayer,0,2,,15,2,2,,,46.57781,TL_Shen,account.2f6ccd93ce9645a096546f78a4383c66,,,0,1208.6329,0,0,0,876,,0,1133.8138,5,14
0,0,,,,,,,,,,,,3,94.39458,byplayer,0,0,,62,0,0,,,0,FaZe_curexi,account.53b4b73c4c764a26b3cc9ebd24446352,,,0,1680.7861,0,0,0,668,,0,708.364,4,15
1,0,,,,,,,,,,,,0,100.00001,byplayer,1,0,,32,1,1,,,36.148376,SSG_Sharpshot4K,account.1c709f65f8e146bd8760af3bb444eeb4,,,0,3081.0994,0,0,0,638,,0,461.64993,8,16
1,1,,,,,,,,,,,,4,66.47008,byplayer,1,4,,19,1,1,,,106.257195,TWIS_Lu,account.615d20582bcc4d5cb5818922caab2f22,,,1,4123.1987,0,0,0,1608,,0,1341.1338,16,5
0,2,,,,,,,,,,,,2,388.34802,byplayer,0,1,,25,1,1,,,14.040177,DAY_Flash,account.a12bbe8283bd43768ae28f76f86a465d,,,0,2226.2278,0,0,0,1345,,0,1650.5895,4,10
1,0,,,,,,,,,,,,3,42.805176,byplayer,0,1,,6,2,3,,,165.99225,17_Lilghost,account.711dd801ef9940029675f49595c989a9,,,0,2705.814,0,0,0,1314,,0,995.114,6,11
