DBNOs,assists,attributes_createdAt,attributes_duration,attributes_gameMode,attributes_isCustomMatch,attributes_mapName,attributes_matchType,attributes_seasonState,attributes_shardId,attributes_stats,attributes_tags,attributes_titleId,boosts,damageDealt,deathType,headshotKills,heals,id,killPlace,killStreaks,kills,links_schema,links_self,longestKill,name,playerId,relationships_assets_data,relationships_rosters_data,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,type,vehicleDestroys,walkDistance,weaponsAcquired,winPlace
3,2,,,,,,,,,,,,3,699.76984,byplayer,0,5,,13,1,2,,,99.47024,TWIS_BatulinS,account.fff088a8a2b64fbf86cf283cddc1e706,,,2,670.6136,0,0,0,1519,,0,1175.5812,8,6
4,1,,,,,,,,,,,,5,656.50934,alive,1,2,,1,1,5,,,66.02836,PeRo_Aixleft,account.358ae36813c444c2b4ff6b828df69551,,,2,1128.4315,0,0,0,1881,,2,1356.111,7,1
0,0,,,,,,,,,,,,6,81.52918,byplayer,0,4,,47,0,0,,,0,SQ_Shrimzy,account.12e2a0dc0dbb4bd882dbf40df0d564f4,,,1,3545.9343,0,0,0,1341,,0,1005.9764,6,9
0,0,,,,,,,,,,,,2,15.20398,byplayer,0,1,,50,0,0,,,0,TL_Shen,account.2f6ccd93ce9645a096546f78a4383c66,,,0,9893.323,0,0,0,1338,,0,743.7776,5,10
0,0,,,,,,,,,,,,2,0,byplayer,0,0,,53,0,0,,,0,V7_Glaz,account.ca532dd9610c41d6abb5718673a13e0d,,,0,531.384,0,0,0,920,,0,1238.6781,9,11
0,0,,,,,,,,,,,,3,0,byplayer,0,1,,52,0,0,,,0,TL_ATongMuu,account.4e0b93ba1c444280b5c852d22ad87cf1,,,0,10532.628,0,0,0,879,,0,532.7069,3,10
2,0,,,,,,,,,,,,1,320.82205,byplayer,0,1,,16,1,2,,,150.45325,CES_HaiSaki,account.dea4fb5a5ef04ca4943915a3b936d2d1,,,0,2526.377,0,0,0,1214,,0,2243.763,5,14
3,1,,,,,,,,,,,,2,395.38968,byplayer,0,1,,24,1,1,,,308.36044,SQ_Kickstart,account.f95d11cb515746a68b59630103a4cede,,,0,3461.4937,0,0,0,1341,,0,1130.2886,7,9
3,0,,,,,,,,,,,,4,358.5,byplayer,0,0,,18,1,1,,,23.667288,SSG_Sharpshot4K,account.1c709f65f8e146bd8760af3bb444eeb4,,,0,3648.223,0,0,0,1604,,0,929.9938,6,4
0,1,,,,,,,,,,,,1,24.682722,byplayer,0,0,,64,0,0,,,0,FaZe_curexi,account.53b4b73c4c764a26b3cc9ebd24446352,,,0,5942.705,0,0,0,951,,0,1144.6332,5,16
1,0,,,,,,,,,,,,3,171.71606,byplayer,1,4,,17,2,2,,,67.700905,NH_MMing,account.16db8a07e53e459fad9c89a84a67a42a,,,0,3638.7366,0,0,0,1077,,0,1723.5107,5,15
3,3,,,,,,,,,,,,4,447.36667,byplayer,1,6,,20,1,1,,,111.99644,TWIS_Perfect1ks,account.6d5d4e01468f4920846978b6dd5f2558,,,0,426.28848,0,0,0,1497,,0,1851.3739,7,6
2,1,,,,,,,,,,,,6,320.7041,byplayer,1,4,,7,1,3,,,396.17743,LG_M1ME,account.d88badd38c6b457ba17f72fd825b3dbb,,,0,4075.6072,0,0,0,1436,,0,1113.2585,8,7
0,0,,,,,,,,,,,,1,29.318682,byplayer,0,0,,42,0,0,,,0,T5_Thanad0l,account.08ae687f7dff4a438dcd7c8d56ac6e11,,,0,4182.1616,0,0,0,831,,0,362.3506,7,5
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,37,0,0,,,0,SSG_Roth,account.bbd62c6ab18442608c0b0a8d039de006,,,0,3449.454,0,0,0,848,,0,551.17944,5,4
1,0,,,,,,,,,,,,1,100,byplayer,0,1,,30,1,1,,,43.929832,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,,,0,4437.365,0,0,0,965,,0,865.46313,4,16
1,1,,,,,,,,,,,,1,248.25891,byplayer,0,1,,54,0,0,,,0,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,,,0,4337.815,0,0,0,1282,,0,1188.5007,5,12
0,0,,,,,,,,,,,,5,22.3257,byplayer,0,3,,57,0,0,,,0,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,,,2,3276.1235,0,0,0,1243,,0,1147.3422,3,13
2,0,,,,,,,,,,,,4,366.50278,byplayer,0,4,,6,2,3,,,31.939636,LG_Snakers,account.2efa55271d4842f98b1fd811dca09440,,,0,4773.997,0,0,0,1501,,0,1107.7603,13,7
1,4,,,,,,,,,,,,7,493.53412,byplayer,0,5,,11,1,2,,,142.98103,GEN_Seongjang,account.5fc60d0f31f0433fb4b58a48e6fc4ef4,,,0,0,0,0,0,1822,,0,701.9088,7,3
0,0,,,,,,,,,,,,5,76.05086,byplayer,0,5,,25,1,1,,,341.47382,TL_Lzqq,account.1cfab29a77634c5487aeb6467c2200cb,,,0,9459.581,0,0,0,1338,,0,520.99475,5,10
4,1,,,,,,,,,,,,2,307.58017,byplayer,1,2,,15,2,2,,,70.67445,Tian_PaoPao,account.84e858daab17420e8f8b5da1a8d63fd3,,,0,5225.353,0,0,0,1257,,0,622.6684,7,12
0,0,,,,,,,,,,,,0,113.64282,byplayer,0,1,,56,0,0,,,0,DNW_Inonix,account.3a5ab7f1df8444e7b91e666beb7d3a02,,,0,2090.3567,0,0,0,1243,,0,774.69275,5,13
0,0,,,,,,,,,,,,7,66.19498,byplayer,0,5,,22,1,1,,,88.19503,LG_Fludd,account.724b0358952440579ebc7f3391bb49ad,,,0,4106.495,0,0,0,1435,,0,1326.679,5,7
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,63,0,0,,,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,,,0,4905.7627,0,0,0,805,,0,830.503,9,15
0,0,,,,,,,,,,,,5,17.1,byplayer,0,4,,65,0,0,,,0,FaZe_jeemzz,account.a53191c1cb564946a0e1b058368ba4be,,,0,3355.3865,0,0,0,948,,0,976.64307,5,16
1,1,,,,,,,,,,,,3,95.8,byplayer,1,5,,29,1,1,,,36.356342,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,,,0,4019.356,0,0,0,1094,,0,1445.088,9,15
2,0,,,,,,,,,,,,8,59.954666,alive,0,4,,2,2,3,,,49.087887,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,,,1,2468.969,0,0,0,1881,,1,2145.8867,5,1
3,1,,,,,,,,,,,,1,510.36804,byplayer,0,2,,14,2,2,,,44.330933,DAY_Nourinz,account.b584be6230df4b2c90e7e86917e94127,,,0,5635.925,0,0,0,1417,,0,1235.1958,4,8
2,2,,,,,,,,,,,,8,266.9409,byplayer,1,2,,12,1,2,,,171.51442,GEN_Pio,account.2f3338b89f2c473d88f5a0d3886371f3,,,0,0,0,0,0,1712,,0,1038.3903,8,3
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,49,0,0,,,0,SQ_hwinn,account.cadc0e574c244d1db903c2e84d694836,,,0,3112.6565,0,0,0,543,,0,427.5052,7,9
0,0,,,,,,,,,,,,2,105.67894,byplayer,0,0,,41,0,0,,,0,T5_Hatsawat,account.8cac1bff944a49d6bf88661c2e4b04e6,,,1,3747.8357,0,0,0,1074,,0,590.3448,4,5
0,0,,,,,,,,,,,,6,269.05743,byplayer,0,2,,58,0,0,,,0,DNW_seoul,account.80312051ca20415dbf0a35c910154a82,,,0,2342.719,0,0,0,1243,,0,1171.4352,7,13
