DBNOs,assists,attributes_createdAt,attributes_duration,attributes_gameMode,attributes_isCustomMatch,attributes_mapName,attributes_matchType,attributes_seasonState,attributes_shardId,attributes_stats,attributes_tags,attributes_titleId,boosts,damageDealt,deathType,headshotKills,heals,id,killPlace,killStreaks,kills,links_schema,links_self,longestKill,name,playerId,relationships_assets_data,relationships_rosters_data,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,type,vehicleDestroys,walkDistance,weaponsAcquired,winPlace
0,0,,,,,,,,,,,,7,120.266495,byplayer,0,11,,46,0,0,,,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,,,0,8049.0713,0,0,0,1426,,0,1629.596,2,7
2,1,,,,,,,,,,,,7,298.90915,byplayer,1,2,,8,1,2,,,90.62667,TL_ATongMuu,account.4e0b93ba1c444280b5c852d22ad87cf1,,,0,1585.2611,0,0,0,1834,,3,1579.3951,9,2
1,2,,,,,,,,,,,,3,236.28741,byplayer,0,3,,27,1,1,,,6.8306165,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,,,0,2898.6519,0,0,0,1245,,0,1345.5011,4,12
2,0,,,,,,,,,,,,6,404.24963,alive,0,0,,2,3,3,,,27.727024,17_SuJiu,account.183a45369acd46a4888ccb3d0436bdbe,,,1,7386.7725,0,0,0,1834,,0,1999.3472,3,1
0,0,,,,,,,,,,,,3,0,byplayer,0,2,,47,0,0,,,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,,,0,7000.139,0,0,0,879,,0,985.49603,6,7
2,0,,,,,,,,,,,,3,305.59528,byplayer,0,2,,3,1,3,,,418.18753,TL_Jiaoyang,account.b1eef743995a4f89870633b2edb17538,,,0,3473.715,0,0,0,1834,,1,906.7136,8,2
0,0,,,,,,,,,,,,5,0,byplayer,0,3,,62,0,0,,,0,SSG_Sharpshot4K,account.1c709f65f8e146bd8760af3bb444eeb4,,,0,9870.398,0,0,0,1047,,0,945.3045,6,15
0,0,,,,,,,,,,,,1,63.386456,byplayer,0,0,,41,0,0,,,0,T5_Hatsawat,account.8cac1bff944a49d6bf88661c2e4b04e6,,,0,2205.3052,0,0,0,1517,,0,985.34717,3,5
0,0,,,,,,,,,,,,1,0,byplayer,0,0,,57,0,0,,,0,GEN_Seongjang,account.5fc60d0f31f0433fb4b58a48e6fc4ef4,,,0,7152.5986,0,0,0,1041,,0,678.54944,5,13
1,1,,,,,,,,,,,,4,171.2157,byplayer,0,3,,52,0,0,,,0,DAY_PuuChiwz,account.8d67f07455aa483eb4bbad346dfe6707,,,1,7677.6904,0,0,0,1240,,0,937.7852,4,10
1,1,,,,,,,,,,,,5,206.0921,byplayer,0,0,,40,0,0,,,0,T5_Thanad0l,account.08ae687f7dff4a438dcd7c8d56ac6e11,,,0,1478.81,0,0,0,1577,,2,1195.2041,10,5
0,0,,,,,,,,,,,,5,141.84283,byplayer,0,11,,44,0,0,,,0,NH_CC108,account.5372851f3e9545b78d4d8a70b6ea605a,,,0,8179.956,0,0,0,1433,,0,1729.0854,5,7
0,0,,,,,,,,,,,,3,13.8375,byplayer,0,5,,31,1,1,,,19.062881,V7_Heaven,account.766148a3fa8f41ab87183e07e74d4a6e,,,0,2445.178,0,0,0,1181,,0,1315.6975,3,14
0,0,,,,,,,,,,,,3,0,byplayer,0,2,,66,0,0,,,0,CES_Himass,account.c2762cc306ef4dd59c67f1866bfb69a1,,,0,9246.122,0,0,0,813,,0,741.1154,5,16
1,0,,,,,,,,,,,,1,100,byplayer,1,0,,25,1,1,,,21.660591,DAY_Nourinz,account.b584be6230df4b2c90e7e86917e94127,,,0,7353.507,0,0,0,1105,,0,749.8642,5,10
0,1,,,,,,,,,,,,2,99.86044,byplayer,0,4,,51,0,0,,,0,LG_Fludd,account.724b0358952440579ebc7f3391bb49ad,,,0,5388.8374,0,0,0,1056,,1,1160.0785,4,9
1,0,,,,,,,,,,,,8,169.92828,alive,1,1,,7,1,2,,,81.818504,17_Xbei,account.7b13f44c9ecb439b8e906362d974afb8,,,1,7760.005,0,0,0,1834,,0,1744.0608,3,1
1,0,,,,,,,,,,,,1,153.78043,byplayer,0,0,,43,0,0,,,0,T5_RossitedJR,account.b5a7698dd3974e789b6224b5ff7f1378,,,0,1395.4443,0,0,0,1465,,0,1009.61053,7,5
0,0,,,,,,,,,,,,5,54.751648,byplayer,0,3,,45,0,0,,,0,NH_MMing,account.16db8a07e53e459fad9c89a84a67a42a,,,0,8521.958,0,0,0,1433,,0,1416.5718,4,7
1,1,,,,,,,,,,,,1,347.64627,byplayer,0,0,,30,1,1,,,347.82544,V7_Gyumin,account.95041c39b2d14a088087b417af03c04f,,,0,980.90674,0,0,0,1185,,0,2020.9478,4,14
0,0,,,,,,,,,,,,2,0,byzone,0,3,,63,0,0,,,0,CES_Sololzy,account.1e3531b0c6db484097baa736b6ee590f,,,0,13235.423,0,0,0,1011,,0,440.73157,5,16
2,1,,,,,,,,,,,,2,162.54578,byplayer,0,1,,26,1,1,,,23.373066,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,,,0,2485.2507,0,0,0,1065,,0,854.2972,10,11
1,0,,,,,,,,,,,,2,177.7226,byzone,0,3,,5,2,3,,,32.929955,TWIS_Lu,account.615d20582bcc4d5cb5818922caab2f22,,,3,4596.574,0,0,0,1325,,1,1904.0769,4,6
0,0,,,,,,,,,,,,4,47.99804,byplayer,0,0,,58,0,0,,,0,GEN_Pio,account.2f3338b89f2c473d88f5a0d3886371f3,,,0,6178.5107,0,0,0,1014,,0,901.5422,6,13
1,0,,,,,,,,,,,,1,79.78594,byplayer,0,1,,39,0,0,,,0,SQ_hwinn,account.cadc0e574c244d1db903c2e84d694836,,,0,3645.4893,0,0,0,1597,,0,1647.0878,7,4
2,0,,,,,,,,,,,,2,260.4646,byzone,1,2,,10,1,2,,,151.93518,SQ_TGLTN,account.95dbe64c2153423da04367cb81e83629,,,1,3102.2922,0,0,0,1608,,0,1851.6696,6,4
1,0,,,,,,,,,,,,3,86.400764,byplayer,1,7,,32,1,1,,,123.23001,SSG_PaG3,account.111c752c6e5f43f68b986f0725767fa6,,,0,10012.12,0,0,0,1040,,0,930.48303,5,15
2,0,,,,,,,,,,,,2,370.20032,suicide,0,3,,9,2,2,,,58.43126,SQ_Kickstart,account.f95d11cb515746a68b59630103a4cede,,,0,1612.4749,0,0,0,1608,,0,1835.8406,13,4
0,1,,,,,,,,,,,,1,46.525238,byplayer,0,0,,55,0,0,,,0,DNW_Loki,account.79e030919cac49cda61f9a96d0f38bda,,,0,3056.1575,0,0,0,1037,,0,1087.2817,9,12
0,0,,,,,,,,,,,,2,40.589317,byplayer,0,2,,23,1,1,,,115.31427,LG_Relo,account.6614558d5558453080a46dbf687e7b58,,,0,5516.206,0,0,0,1053,,0,931.6778,3,9
0,0,,,,,,,,,,,,1,219.00322,byplayer,0,0,,37,0,0,,,0,Tian_PaoPao,account.84e858daab17420e8f8b5da1a8d63fd3,,,0,4980.6665,0,0,0,1096,,0,1102.5367,3,3
0,0,,,,,,,,,,,,5,22.140001,byplayer,0,1,,35,0,0,,,0,Tian_77owo,account.6d44884704e24010ad2bb7ebb9055fee,,,0,6058.45,0,0,0,1820,,0,836.87836,6,3
1,3,,,,,,,,,,,,6,154.0897,byplayer,0,2,,48,0,0,,,0,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,,,0,2576.8027,0,0,0,1302,,0,1424.3673,6,8
0,0,,,,,,,,,,,,0,196.0144,byplayer,0,0,,53,0,0,,,0,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,,,0,4846.2036,0,0,0,1248,,0,1311.5889,6,11
1,1,,,,,,,,,,,,4,234.65768,byplayer,0,0,,56,0,0,,,0,GEN_Esther,account.f19ec7f42ce448fb9fd1be9edcc7f9e4,,,0,10606.147,0,0,0,1217,,0,930.19147,3,13
0,0,,,,,,,,,,,,5,27.01962,byplayer,0,12,,60,0,0,,,0,SSG_PiXeL1K,account.447fdbc9247d4b4baa399d14721d4636,,,2,10337.802,0,0,0,1054,,0,720.4149,4,15
1,0,,,,,,,,,,,,3,75,byplayer,0,2,,24,1,1,,,55.71045,DAY_Flash,account.a12bbe8283bd43768ae28f76f86a465d,,,1,8778.866,0,0,0,1215,,0,700.6393,3,10
3,1,,,,,,,,,,,,6,661.1777,byplayer,0,1,,1,1,4,,,249.7709,TL_Shen,account.2f6ccd93ce9645a096546f78a4383c66,,,0,1424.8469,0,0,0,1827,,0,1686.3784,7,2
2,2,,,,,,,,,,,,2,358.2481,byzone,1,5,,21,1,1,,,28.41661,LG_Snakers,account.2efa55271d4842f98b1fd811dca09440,,,0,6541.7104,0,0,0,1306,,0,1146.6653,5,9
0,0,,,,,,,,,,,,6,78.11132,byplayer,0,1,,38,0,0,,,0,Tian_Zyy,account.e17ede0921cf47269ce62560299ec387,,,0,4770.6113,0,0,0,1048,,0,850.43164,4,3
4,1,,,,,,,,,,,,2,292.66733,byplayer,0,1,,13,1,2,,,38.49178,DAY_Belmoth,account.5140e067558b4d8bbc1ac8d9e2f19fb1,,,0,8647.054,0,0,0,1276,,0,1133.3849,5,10
0,0,,,,,,,,,,,,1,138.24368,byplayer,0,1,,36,0,0,,,0,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,,,0,4833.377,0,0,0,1128,,0,1089.6198,8,3
0,0,,,,,,,,,,,,4,49.02691,byplayer,0,6,,61,0,0,,,0,SSG_Roth,account.bbd62c6ab18442608c0b0a8d039de006,,,0,10518.979,0,0,0,1054,,0,836.85944,4,15
1,0,,,,,,,,,,,,0,72.93,byplayer,0,0,,28,1,1,,,26.043991,DNW_Inonix,account.3a5ab7f1df8444e7b91e666beb7d3a02,,,0,3546.7087,0,0,0,1090,,0,1025.8998,5,12
0,0,,,,,,,,,,,,3,0,byplayer,0,10,,64,0,0,,,0,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,,,0,13210.048,0,0,0,1011,,0,518.2742,5,16
1,1,,,,,,,,,,,,3,152.02107,byplayer,0,1,,54,0,0,,,0,PeRo_Ming,account.454b06f74f714a9ba5910a4b65691867,,,0,3199.666,0,0,0,1134,,0,1086.8722,6,11
2,1,,,,,,,,,,,,6,166.32874,byplayer,0,4,,22,1,1,,,71.9158,LG_M1ME,account.d88badd38c6b457ba17f72fd825b3dbb,,,0,5510.054,0,0,0,1237,,0,1497.7795,6,9
2,1,,,,,,,,,,,,3,313.22583,byplayer,0,2,,19,1,1,,,17.242271,TL_Lzqq,account.1cfab29a77634c5487aeb6467c2200cb,,,1,2921.181,0,0,0,1834,,0,1687.8944,11,2
0,0,,,,,,,,,,,,5,0,byplayer,0,5,,65,0,0,,,0,CES_HaiSaki,account.dea4fb5a5ef04ca4943915a3b936d2d1,,,0,12671.406,0,0,0,1002,,0,724.64374,7,16
1,0,,,,,,,,,,,,2,423.96005,byplayer,1,2,,4,1,3,,,243.00168,SQ_Shrimzy,account.12e2a0dc0dbb4bd882dbf40df0d564f4,,,0,4542.6816,0,0,0,1608,,0,1875.6926,6,4
0,1,,,,,,,,,,,,9,158.84586,byplayer,0,4,,18,1,1,,,135.34846,17_Lilghost,account.711dd801ef9940029675f49595c989a9,,,0,8910.513,0,0,0,1826,,0,1667.675,3,1
0,0,,,,,,,,,,,,1,0,byplayer,0,0,,50,0,0,,,0,FaZe_jeemzz,account.a53191c1cb564946a0e1b058368ba4be,,,0,2111.4844,0,0,0,849,,0,599.08276,5,8
1,1,,,,,,,,,,,,4,198.07759,byplayer,0,0,,49,0,0,,,0,FaZe_Gustav,account.89fd42f81d324253b581b8cf8b004ac4,,,0,2893.7737,0,0,0,1040,,0,1291.7808,7,8
1,0,,,,,,,,,,,,0,134.71075,byplayer,0,0,,29,1,1,,,170.74959,DNW_seoul,account.80312051ca20415dbf0a35c910154a82,,,0,2709.2988,0,0,0,1068,,0,1273.8895,20,12
2,0,,,,,,,,,,,,4,226.53369,byplayer,1,0,,14,1,2,,,113.80582,PeRo_Aixleft,account.358ae36813c444c2b4ff6b828df69551,,,0,2771.1968,0,0,0,1140,,0,891.69995,16,11
