DBNOs,assists,attributes_createdAt,attributes_duration,attributes_gameMode,attributes_isCustomMatch,attributes_mapName,attributes_matchType,attributes_seasonState,attributes_shardId,attributes_stats,attributes_tags,attributes_titleId,boosts,damageDealt,deathType,headshotKills,heals,id,killPlace,killStreaks,kills,links_schema,links_self,longestKill,name,playerId,relationships_assets_data,relationships_rosters_data,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,type,vehicleDestroys,walkDistance,weaponsAcquired,winPlace
1,0,,,,,,,,,,,,0,100,byplayer,0,0,,36,0,0,,,0,FaZe_jeemzz,account.a53191c1cb564946a0e1b058368ba4be,,,0,2627.0215,0,0,0,423,,0,568.34283,7,4
3,3,,,,,,,,,,,,4,572.1325,byplayer,1,4,,4,2,4,,,205.97943,PeRo_Aixleft,account.358ae36813c444c2b4ff6b828df69551,,,0,1872.9203,0,0,0,1229,,0,1121.7499,7,10
0,1,,,,,,,,,,,,9,128.05669,alive,0,5,,31,0,0,,,0,TWIS_Lu,account.615d20582bcc4d5cb5818922caab2f22,,,3,6609.3467,0,0,0,1855,,0,2062.306,7,1
1,0,,,,,,,,,,,,0,129.84918,byplayer,0,1,,23,1,1,,,45.39045,CES_Sololzy,account.1e3531b0c6db484097baa736b6ee590f,,,0,1966.795,0,0,0,886,,0,1412.0424,5,13
1,1,,,,,,,,,,,,2,222.20255,byplayer,0,2,,52,0,0,,,0,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,,,0,2420.973,0,0,0,1231,,0,1436.6523,9,10
2,1,,,,,,,,,,,,10,413.7542,byplayer,0,6,,11,1,2,,,101.372314,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,,,0,2714.4016,0,0,0,1802,,1,1906.9514,6,3
0,0,,,,,,,,,,,,3,52.724384,byplayer,0,1,,49,0,0,,,0,T5_Pathompong,account.f95fd6b654a5401e8b0acac768063f35,,,0,9477.581,0,0,0,1301,,0,740.86206,4,9
6,2,,,,,,,,,,,,6,1290.2091,byzone,0,2,,1,2,6,,,91.568054,DNW_seoul,account.80312051ca20415dbf0a35c910154a82,,,0,6766.017,0,0,0,1855,,1,2129.3699,5,2
0,0,,,,,,,,,,,,0,248.48225,byplayer,0,0,,45,0,0,,,0,SQ_Shrimzy,account.12e2a0dc0dbb4bd882dbf40df0d564f4,,,1,4733.679,0,0,0,1316,,0,1157.908,11,8
2,0,,,,,,,,,,,,3,309.07593,byplayer,1,2,,3,3,4,,,205.08238,PeRo_Ming,account.454b06f74f714a9ba5910a4b65691867,,,0,1705.527,0,0,0,1253,,0,1185.5126,7,10
0,0,,,,,,,,,,,,2,24.908316,byplayer,0,2,,55,0,0,,,0,SSG_Sharpshot4K,account.1c709f65f8e146bd8760af3bb444eeb4,,,1,3080.7646,0,0,0,1228,,0,1419.2744,6,11
0,0,,,,,,,,,,,,4,84.1443,byplayer,0,3,,21,1,1,,,37.83043,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,,,0,1642.3477,0,0,0,1194,,0,1256.979,6,10
1,4,,,,,,,,,,,,4,233.70659,byplayer,1,2,,27,1,1,,,45.47192,17_Lilghost,account.711dd801ef9940029675f49595c989a9,,,1,1125.8562,0,0,0,870,,0,1449.5409,5,15
2,2,,,,,,,,,,,,10,434.13727,byplayer,0,3,,9,1,2,,,99.48643,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,,,0,3431.8672,0,0,0,1844,,0,1841.811,7,3
0,0,,,,,,,,,,,,5,62.839874,byplayer,0,4,,46,0,0,,,0,SQ_Kickstart,account.f95d11cb515746a68b59630103a4cede,,,1,3870.9756,0,0,0,1299,,0,1168.393,4,8
0,0,,,,,,,,,,,,5,203.51996,byplayer,0,3,,37,0,0,,,0,LG_Relo,account.6614558d5558453080a46dbf687e7b58,,,0,6168.406,0,0,0,1648,,0,1263.3494,5,5
1,0,,,,,,,,,,,,16,221.40837,alive,0,8,,32,0,0,,,0,TWIS_spyrro,account.e6f018911cea4b18a6b890e99446dac7,,,0,4907.247,0,0,0,1855,,0,1470.4396,8,1
1,0,,,,,,,,,,,,2,354.58984,byplayer,1,0,,28,1,1,,,62.515945,TL_Shen,account.2f6ccd93ce9645a096546f78a4383c66,,,0,0,0,0,0,634,,0,380.8729,6,16
1,0,,,,,,,,,,,,1,172.57,byplayer,1,0,,25,1,1,,,20.117502,GEN_Seongjang,account.5fc60d0f31f0433fb4b58a48e6fc4ef4,,,0,1355.4563,0,0,0,871,,0,1147.1051,4,14
0,0,,,,,,,,,,,,3,49.813576,byplayer,0,1,,47,0,0,,,0,SQ_TGLTN,account.95dbe64c2153423da04367cb81e83629,,,0,4733.0464,0,0,0,1299,,0,1270.064,11,8
2,0,,,,,,,,,,,,4,248.70197,byplayer,0,3,,39,0,0,,,0,DAY_Nourinz,account.b584be6230df4b2c90e7e86917e94127,,,0,2320.2102,0,0,0,1609,,0,1380.4263,4,6
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,65,0,0,,,0,TL_Lzqq,account.1cfab29a77634c5487aeb6467c2200cb,,,0,0,0,0,0,394,,0,28.044106,6,16
0,0,,,,,,,,,,,,0,58.018616,byplayer,0,0,,41,0,0,,,0,DAY_PuuChiwz,account.8d67f07455aa483eb4bbad346dfe6707,,,0,3123.3564,0,0,0,1574,,0,1802.5195,4,6
1,0,,,,,,,,,,,,10,178.81839,byplayer,1,6,,10,1,2,,,152.50156,NH_MMing,account.16db8a07e53e459fad9c89a84a67a42a,,,1,2150.269,0,0,0,1844,,0,2249.1821,4,3
1,0,,,,,,,,,,,,2,201.51372,byplayer,0,0,,24,1,1,,,15.10419,GEN_Pio,account.2f3338b89f2c473d88f5a0d3886371f3,,,0,2264.022,0,0,0,955,,0,1245.9452,6,14
0,0,,,,,,,,,,,,5,164.58008,byplayer,0,2,,8,2,3,,,278.58502,Tian_77owo,account.6d44884704e24010ad2bb7ebb9055fee,,,1,2225.6584,0,0,0,1262,,0,397.5561,4,7
3,0,,,,,,,,,,,,7,268.88412,byplayer,0,3,,7,2,3,,,66.10303,Tian_Zyy,account.e17ede0921cf47269ce62560299ec387,,,1,5318.861,0,0,0,1300,,1,920.90344,9,7
3,0,,,,,,,,,,,,4,197.17758,byplayer,0,2,,16,2,2,,,49.07556,17_xwudd,account.0fc434bdf30b46f89710bf206982c017,,,0,637.7149,0,0,0,857,,0,1083.8384,5,15
0,0,,,,,,,,,,,,6,96.39742,byplayer,0,1,,44,0,0,,,0,SQ_hwinn,account.cadc0e574c244d1db903c2e84d694836,,,0,3683.7988,0,0,0,1316,,0,1345.3553,11,8
2,0,,,,,,,,,,,,1,274.21414,byplayer,0,0,,61,0,0,,,0,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,,,0,4966.033,0,0,0,838,,0,730.7414,6,13
0,0,,,,,,,,,,,,0,144.00146,byplayer,0,0,,64,0,0,,,0,TL_ATongMuu,account.4e0b93ba1c444280b5c852d22ad87cf1,,,0,0,0,0,0,397,,0,40.693756,6,16
0,0,,,,,,,,,,,,2,29.04,byplayer,0,2,,35,0,0,,,0,FaZe_Gustav,account.89fd42f81d324253b581b8cf8b004ac4,,,0,2208.0422,0,0,0,1116,,0,1429.8452,8,4
2,2,,,,,,,,,,,,4,227.74187,byplayer,0,1,,26,1,1,,,63.685284,17_Xbei,account.7b13f44c9ecb439b8e906362d974afb8,,,0,662.9437,0,0,0,870,,0,1442.2825,5,15
1,3,,,,,,,,,,,,5,135.95317,byplayer,0,0,,33,0,0,,,0,DNW_Loki,account.79e030919cac49cda61f9a96d0f38bda,,,0,9347.314,0,0,0,1779,,0,1957.7963,6,2
0,0,,,,,,,,,,,,7,71.174126,byplayer,0,6,,57,0,0,,,0,V7_Tosi,account.8c4b945d989b4662ad4f00a3273fb027,,,1,6231.411,0,0,0,1186,,0,845.9875,4,12
0,1,,,,,,,,,,,,4,241.60464,byplayer,0,5,,20,1,1,,,55.46184,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,,,0,4989.6367,0,0,0,1345,,1,1385.5133,5,7
1,1,,,,,,,,,,,,3,286.43494,byplayer,0,3,,53,0,0,,,0,SSG_Roth,account.bbd62c6ab18442608c0b0a8d039de006,,,0,2378.8887,0,0,0,1234,,0,1472.2412,3,11
3,0,,,,,,,,,,,,8,385.56854,byplayer,0,3,,6,1,3,,,54.369286,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,,,0,9058.616,0,0,0,1855,,0,1969.7645,13,2
6,3,,,,,,,,,,,,8,769.93634,alive,1,10,,2,1,4,,,117.185745,TWIS_BatulinS,account.fff088a8a2b64fbf86cf283cddc1e706,,,1,7304.965,0,0,0,1855,,2,1663.0635,12,1
0,2,,,,,,,,,,,,2,117.698746,byplayer,0,4,,63,0,0,,,0,17_SuJiu,account.183a45369acd46a4888ccb3d0436bdbe,,,0,507.43948,0,0,0,852,,0,1152.7808,8,15
2,0,,,,,,,,,,,,2,275.3988,byplayer,0,6,,13,1,2,,,92.28712,LG_Snakers,account.2efa55271d4842f98b1fd811dca09440,,,0,5312.877,0,0,0,1648,,0,1409.9081,5,5
0,0,,,,,,,,,,,,1,170.63754,byplayer,0,1,,48,0,0,,,0,T5_RossitedJR,account.b5a7698dd3974e789b6224b5ff7f1378,,,1,6677.8267,0,0,0,1301,,0,832.019,10,9
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,38,0,0,,,0,LG_M1ME,account.d88badd38c6b457ba17f72fd825b3dbb,,,0,4427.4346,0,0,0,465,,0,373.6784,4,5
2,0,,,,,,,,,,,,9,520.51935,byplayer,0,2,,12,1,2,,,143.02324,FaZe_curexi,account.53b4b73c4c764a26b3cc9ebd24446352,,,0,3371.3037,0,0,0,1649,,0,2393.5635,4,4
2,1,,,,,,,,,,,,3,186.77972,byplayer,1,1,,22,1,1,,,84.727715,SSG_PiXeL1K,account.447fdbc9247d4b4baa399d14721d4636,,,0,3387.2336,0,0,0,1222,,0,834.7317,5,11
0,0,,,,,,,,,,,,2,126.56804,byplayer,0,0,,50,0,0,,,0,T5_Hatsawat,account.8cac1bff944a49d6bf88661c2e4b04e6,,,0,7722.281,0,0,0,1284,,0,672.66327,7,9
2,0,,,,,,,,,,,,2,463.5238,byplayer,1,1,,15,2,2,,,12.893556,GEN_DG98,account.b35ab37d7d924b46b51e63d10ae3fa36,,,0,1408.8757,0,0,0,950,,0,1742.2684,3,14
0,0,,,,,,,,,,,,0,67.04321,byplayer,0,0,,34,0,0,,,0,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,,,0,2891.1082,0,0,0,1118,,0,1205.636,4,4
0,0,,,,,,,,,,,,5,105.98378,byplayer,0,0,,40,0,0,,,0,DAY_Belmoth,account.5140e067558b4d8bbc1ac8d9e2f19fb1,,,0,2346.9617,0,0,0,1587,,0,1855.4498,6,6
