DBNOs,assists,attributes_createdAt,attributes_duration,attributes_gameMode,attributes_isCustomMatch,attributes_mapName,attributes_matchType,attributes_seasonState,attributes_shardId,attributes_stats,attributes_tags,attributes_titleId,boosts,damageDealt,deathType,headshotKills,heals,id,killPlace,killStreaks,kills,links_schema,links_self,longestKill,name,playerId,relationships_assets_data,relationships_rosters_data,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,type,vehicleDestroys,walkDistance,weaponsAcquired,winPlace
0,0,,,,,,,,,,,,2,0,byplayer,0,0,,39,0,0,,,0,17_SuJiu,account.183a45369acd46a4888ccb3d0436bdbe,,,0,3680.2346,0,0,0,892,,0,606.0331,3,5
3,1,,,,,,,,,,,,4,222.10693,byplayer,0,0,,32,1,1,,,12.26469,LG_M1ME,account.d88badd38c6b457ba17f72fd825b3dbb,,,0,1751.9917,0,0,0,990,,0,1180.5347,5,16
2,1,,,,,,,,,,,,5,427.9033,byplayer,0,4,,16,1,1,,,198.81088,FaZe_jeemzz,account.a53191c1cb564946a0e1b058368ba4be,,,0,1702.3547,0,0,0,1760,,0,1467.3531,7,2
1,0,,,,,,,,,,,,4,51.21153,suicide,0,3,,46,0,0,,,0,DNW_Loki,account.79e030919cac49cda61f9a96d0f38bda,,,0,8422.575,0,0,0,1398,,0,1202.0891,8,8
0,0,,,,,,,,,,,,9,137.31184,byplayer,0,1,,36,0,0,,,0,FaZe_curexi,account.53b4b73c4c764a26b3cc9ebd24446352,,,0,3888.61,0,0,0,1680,,0,1976.3782,4,2
0,0,,,,,,,,,,,,1,57.809998,byplayer,0,0,,54,0,0,,,0,DAY_Belmoth,account.5140e067558b4d8bbc1ac8d9e2f19fb1,,,0,3807.7034,0,0,0,1223,,0,1152.5005,8,12
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,59,0,0,,,0,SSG_Sharpshot4K,account.1c709f65f8e146bd8760af3bb444eeb4,,,0,0,0,0,0,926,,0,0.020297935,7,13
0,0,,,,,,,,,,,,3,49.876076,byplayer,0,0,,60,0,0,,,0,GEN_Seongjang,account.5fc60d0f31f0433fb4b58a48e6fc4ef4,,,0,4367.8047,0,0,0,1140,,0,635.4494,4,14
0,2,,,,,,,,,,,,2,305.8804,byplayer,0,3,,40,0,0,,,0,TWIS_Perfect1ks,account.6d5d4e01468f4920846978b6dd5f2558,,,0,2102.104,0,0,0,1437,,0,1537.7104,7,6
3,0,,,,,,,,,,,,5,444.27383,byplayer,0,7,,5,2,3,,,213.61737,SSG_PaG3,account.111c752c6e5f43f68b986f0725767fa6,,,0,3.4779098,0,0,0,1178,,0,110.373116,4,13
0,0,,,,,,,,,,,,1,0,byplayer,0,0,,50,0,0,,,0,NH_MMing,account.16db8a07e53e459fad9c89a84a67a42a,,,0,4122.879,0,0,0,1013,,0,1708.2053,5,10
2,0,,,,,,,,,,,,8,352.26746,byplayer,0,6,,24,1,1,,,258.90622,CES_Himass,account.c2762cc306ef4dd59c67f1866bfb69a1,,,1,4922.4116,0,0,0,1538,,0,1621.1879,8,4
0,3,,,,,,,,,,,,4,146.42656,byplayer,0,1,,48,0,0,,,0,Tian_PaoPao,account.84e858daab17420e8f8b5da1a8d63fd3,,,0,3334.9048,0,0,0,1227,,0,1071.4208,3,9
0,0,,,,,,,,,,,,3,168.30804,byplayer,0,2,,53,0,0,,,0,DAY_Nourinz,account.b584be6230df4b2c90e7e86917e94127,,,0,5240.9526,0,0,0,1254,,0,835.6892,7,12
0,1,,,,,,,,,,,,6,384.0531,byplayer,0,16,,43,0,0,,,0,SQ_hwinn,account.cadc0e574c244d1db903c2e84d694836,,,1,977.90424,0,0,1,1404,,0,1233.6798,8,7
2,0,,,,,,,,,,,,3,316.15765,byplayer,0,7,,26,1,1,,,388.47714,SQ_TGLTN,account.95dbe64c2153423da04367cb81e83629,,,2,1333.7621,0,0,0,1404,,0,1013.02313,7,7
0,0,,,,,,,,,,,,0,178.07191,byplayer,0,1,,51,0,0,,,0,TL_Lzqq,account.1cfab29a77634c5487aeb6467c2200cb,,,0,3297.2878,0,0,0,1054,,0,822.95526,10,11
3,0,,,,,,,,,,,,1,299.98657,byplayer,0,0,,3,2,4,,,76.112526,PeRo_Aixleft,account.358ae36813c444c2b4ff6b828df69551,,,1,1151.4293,0,0,0,1020,,0,1015.65375,5,15
0,0,,,,,,,,,,,,2,62.724503,byplayer,0,1,,61,0,0,,,0,GEN_DG98,account.b35ab37d7d924b46b51e63d10ae3fa36,,,0,4553.6533,0,0,0,1132,,0,1185.4125,4,14
