DBNOs,assists,attributes_createdAt,attributes_duration,attributes_gameMode,attributes_isCustomMatch,attributes_mapName,attributes_matchType,attributes_seasonState,attributes_shardId,attributes_stats,attributes_tags,attributes_titleId,boosts,damageDealt,deathType,headshotKills,heals,id,killPlace,killStreaks,kills,links_schema,links_self,longestKill,name,playerId,relationships_assets_data,relationships_rosters_data,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,type,vehicleDestroys,walkDistance,weaponsAcquired,winPlace
1,1,,,,,,,,,,,,5,114.514595,byplayer,0,4,,51,0,0,,,0,TL_Lzqq,account.1cfab29a77634c5487aeb6467c2200cb,,,1,3058.2876,0,0,0,1431,,1,758.6192,13,11
1,1,,,,,,,,,,,,2,352.3731,byplayer,0,1,,44,0,0,,,0,DAY_Belmoth,account.5140e067558b4d8bbc1ac8d9e2f19fb1,,,0,6262.084,0,0,0,1615,,0,1208.1082,4,7
2,1,,,,,,,,,,,,7,321.75058,byplayer,0,1,,34,0,0,,,0,CES_Sololzy,account.1e3531b0c6db484097baa736b6ee590f,,,0,3162.3193,0,0,0,1744,,1,1459.0155,4,2
2,1,,,,,,,,,,,,5,226.58636,byplayer,1,5,,15,1,1,,,18.028528,CES_HaiSaki,account.dea4fb5a5ef04ca4943915a3b936d2d1,,,0,2289.3945,0,0,0,1144,,0,1428.6876,4,2
1,0,,,,,,,,,,,,1,109.00001,byplayer,0,1,,58,0,0,,,0,SSG_Roth,account.bbd62c6ab18442608c0b0a8d039de006,,,0,1813.1586,0,0,0,508,,0,476.1068,5,13
0,0,,,,,,,,,,,,2,59.947826,byplayer,0,0,,39,0,0,,,0,17_Xbei,account.7b13f44c9ecb439b8e906362d974afb8,,,0,4611.964,0,0,0,1371,,0,910.4233,5,5
5,1,,,,,,,,,,,,10,369.27353,byplayer,1,5,,8,2,3,,,38.34391,SQ_TGLTN,account.95dbe64c2153423da04367cb81e83629,,,0,7275.435,0,0,0,1760,,0,1196.266,8,4
2,1,,,,,,,,,,,,2,167.63982,byplayer,0,0,,18,1,1,,,74.16054,SQ_Shrimzy,account.12e2a0dc0dbb4bd882dbf40df0d564f4,,,1,8193.313,0,0,0,1740,,0,1322.0548,3,4
0,1,,,,,,,,,,,,4,219.7143,byplayer,0,0,,43,0,0,,,0,DAY_Nourinz,account.b584be6230df4b2c90e7e86917e94127,,,0,4910.292,0,0,0,1615,,2,1009.1743,5,7
0,0,,,,,,,,,,,,2,0,byplayer,0,2,,53,0,0,,,0,TL_Shen,account.2f6ccd93ce9645a096546f78a4383c66,,,0,3853.8054,0,0,0,734,,0,352.8181,8,11
1,1,,,,,,,,,,,,2,198.91367,byplayer,1,0,,23,1,1,,,63.39273,NH_CC108,account.5372851f3e9545b78d4d8a70b6ea605a,,,1,2884.5137,0,0,0,1538,,0,1947.5771,4,8
0,0,,,,,,,,,,,,2,21.899784,byplayer,0,1,,48,0,0,,,0,GEN_Seongjang,account.5fc60d0f31f0433fb4b58a48e6fc4ef4,,,0,8470.131,0,0,0,1381,,0,994.4815,6,9
0,0,,,,,,,,,,,,2,53.022102,byplayer,0,0,,62,0,0,,,0,T5_Hatsawat,account.8cac1bff944a49d6bf88661c2e4b04e6,,,0,5896.8267,0,0,0,1120,,0,772.45685,3,15
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,54,0,0,,,0,TL_Jiaoyang,account.b1eef743995a4f89870633b2edb17538,,,0,2049.0376,0,0,0,327,,0,513.8186,6,11
0,0,,,,,,,,,,,,3,171.79861,byplayer,0,0,,57,0,0,,,0,LG_Fludd,account.724b0358952440579ebc7f3391bb49ad,,,0,3768.951,0,0,0,1396,,0,1106.422,3,12
3,1,,,,,,,,,,,,11,478.09152,byplayer,0,2,,2,2,5,,,55.386887,V7_Glaz,account.ca532dd9610c41d6abb5718673a13e0d,,,0,0,0,0,0,1813,,0,366.58966,13,3
0,0,,,,,,,,,,,,3,0,byplayer,0,1,,40,0,0,,,0,17_SuJiu,account.183a45369acd46a4888ccb3d0436bdbe,,,1,4734.0234,0,0,0,1368,,0,1229.37,5,5
0,1,,,,,,,,,,,,3,59.788498,byplayer,0,0,,47,0,0,,,0,GEN_Esther,account.f19ec7f42ce448fb9fd1be9edcc7f9e4,,,0,7815.871,0,0,0,1396,,0,1320.3975,6,9
2,0,,,,,,,,,,,,5,387.23907,byplayer,0,4,,10,1,2,,,39.995594,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,,,0,2458.9385,0,0,0,1893,,0,1960.2214,6,2
0,1,,,,,,,,,,,,0,196.15346,byplayer,0,0,,59,0,0,,,0,SSG_PaG3,account.111c752c6e5f43f68b986f0725767fa6,,,0,1871.9714,0,0,0,500,,0,689.4157,5,13
0,2,,,,,,,,,,,,0,81.70108,byplayer,0,0,,50,0,0,,,0,TWIS_BatulinS,account.fff088a8a2b64fbf86cf283cddc1e706,,,0,4009.7927,0,0,0,1138,,1,1445.5078,5,10
0,0,,,,,,,,,,,,7,154.80214,byplayer,0,3,,22,1,1,,,5.6167393,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,,,0,3538.0903,0,0,0,1542,,0,1296.1897,5,8
1,0,,,,,,,,,,,,3,323.3772,byplayer,0,6,,13,1,2,,,81.41782,LG_Relo,account.6614558d5558453080a46dbf687e7b58,,,1,3924.4807,0,0,0,1419,,1,972.11224,3,12
1,2,,,,,,,,,,,,4,381.2561,byplayer,0,6,,55,0,0,,,0,LG_Snakers,account.2efa55271d4842f98b1fd811dca09440,,,1,2080.597,0,0,0,1419,,0,984.08453,6,12
0,1,,,,,,,,,,,,7,80.74259,byplayer,0,5,,52,0,0,,,0,TL_ATongMuu,account.4e0b93ba1c444280b5c852d22ad87cf1,,,1,5250.5737,0,0,0,1431,,0,656.72186,4,11
0,0,,,,,,,,,,,,2,0,byplayer,0,0,,46,0,0,,,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,,,0,4519.043,0,0,0,1431,,0,1024.5487,5,8
1,0,,,,,,,,,,,,4,168.54663,byplayer,0,1,,16,1,1,,,49.37739,V7_Heaven,account.766148a3fa8f41ab87183e07e74d4a6e,,,0,0,0,0,0,891,,0,0,4,3
1,0,,,,,,,,,,,,2,100,byplayer,0,0,,25,1,1,,,83.51871,TWIS_Perfect1ks,account.6d5d4e01468f4920846978b6dd5f2558,,,0,2278.6208,0,0,0,1105,,0,1355.227,5,10
1,0,,,,,,,,,,,,1,212.5006,byplayer,0,0,,26,1,1,,,14.194306,SSG_Sharpshot4K,account.1c709f65f8e146bd8760af3bb444eeb4,,,0,769.7388,0,0,0,248,,0,99.20082,3,13
0,0,,,,,,,,,,,,2,0,byplayer,0,0,,37,0,0,,,0,SQ_Kickstart,account.f95d11cb515746a68b59630103a4cede,,,0,8158.422,0,0,0,1206,,0,828.5496,5,4
0,0,,,,,,,,,,,,1,94.8,byplayer,0,1,,41,0,0,,,0,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,,,0,0,0,0,0,874,,0,2.6013954,5,6
0,0,,,,,,,,,,,,1,0,byplayer,0,0,,36,0,0,,,0,V7_Tosi,account.8c4b945d989b4662ad4f00a3273fb027,,,0,2029.1687,0,0,0,447,,0,373.89468,5,3
1,0,,,,,,,,,,,,6,302.4302,byplayer,0,1,,11,1,2,,,44.893486,17_xwudd,account.0fc434bdf30b46f89710bf206982c017,,,0,4160.235,0,0,0,1740,,0,981.78156,5,5
2,1,,,,,,,,,,,,2,233.45909,byplayer,0,0,,9,1,3,,,261.69638,TWIS_spyrro,account.e6f018911cea4b18a6b890e99446dac7,,,1,3160.684,0,0,0,1448,,0,1182.0486,5,10
0,0,,,,,,,,,,,,1,0,byplayer,0,0,,65,0,0,,,0,PeRo_Ming,account.454b06f74f714a9ba5910a4b65691867,,,0,2478.1477,0,0,0,460,,0,422.4307,9,16
1,0,,,,,,,,,,,,5,97,byplayer,1,1,,27,1,1,,,156.92445,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,,,0,7416.015,0,0,0,1292,,0,936.51404,5,14
1,1,,,,,,,,,,,,4,319.0555,byplayer,0,1,,21,1,1,,,45.703022,DAY_PuuChiwz,account.8d67f07455aa483eb4bbad346dfe6707,,,0,5559.1836,0,0,0,1615,,0,1217.7076,10,7
0,0,,,,,,,,,,,,2,0,byplayer,0,0,,49,0,0,,,0,GEN_Pio,account.2f3338b89f2c473d88f5a0d3886371f3,,,0,7934.286,0,0,0,1022,,0,584.9641,6,9
