DBNOs,assists,attributes_createdAt,attributes_duration,attributes_gameMode,attributes_isCustomMatch,attributes_mapName,attributes_matchType,attributes_seasonState,attributes_shardId,attributes_stats,attributes_tags,attributes_titleId,boosts,damageDealt,deathType,headshotKills,heals,id,killPlace,killStreaks,kills,links_schema,links_self,longestKill,name,playerId,relationships_assets_data,relationships_rosters_data,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,type,vehicleDestroys,walkDistance,weaponsAcquired,winPlace
2,4,,,,,,,,,,,,9,513.44745,alive,0,3,,16,1,1,,,60.94603,CES_Sololzy,account.1e3531b0c6db484097baa736b6ee590f,,,0,3893.337,0,0,0,1842,,0,1613.1117,5,1
0,2,,,,,,,,,,,,5,427.4992,byplayer,1,1,,14,1,2,,,17.88521,T5_Hatsawat,account.8cac1bff944a49d6bf88661c2e4b04e6,,,3,116.620605,0,0,0,1485,,0,844.4093,6,4
1,0,,,,,,,,,,,,1,87.476616,byplayer,0,1,,58,0,0,,,0,V7_Tosi,account.8c4b945d989b4662ad4f00a3273fb027,,,0,4864.4746,0,0,0,738,,0,373.40192,8,14
0,0,,,,,,,,,,,,3,53.01598,byplayer,0,1,,53,0,0,,,0,TWIS_Lu,account.615d20582bcc4d5cb5818922caab2f22,,,0,3352.1653,0,0,0,1030,,0,1181.7855,6,12
0,0,,,,,,,,,,,,4,93.533554,byplayer,0,1,,33,0,0,,,0,LG_Relo,account.6614558d5558453080a46dbf687e7b58,,,0,4559.0786,0,0,0,1265,,0,1528.5145,5,5
2,1,,,,,,,,,,,,3,224.813,byplayer,1,1,,22,1,1,,,90.18537,SSG_PaG3,account.111c752c6e5f43f68b986f0725767fa6,,,0,6708.761,0,0,0,1344,,0,1291.2688,6,9
1,0,,,,,,,,,,,,6,136.33072,byplayer,0,9,,36,0,0,,,0,FaZe_Gustav,account.89fd42f81d324253b581b8cf8b004ac4,,,0,218.61668,0,0,0,1399,,0,1373.5903,7,7
1,0,,,,,,,,,,,,6,193.23787,byzone,1,7,,23,1,1,,,101.31557,GEN_Seongjang,account.5fc60d0f31f0433fb4b58a48e6fc4ef4,,,0,7463.476,0,0,0,1260,,0,1225.2517,3,11
0,0,,,,,,,,,,,,2,54.52787,byzone,0,3,,39,0,0,,,0,DAY_PuuChiwz,account.8d67f07455aa483eb4bbad346dfe6707,,,1,6336.256,0,0,0,1286,,0,1141.4691,6,8
0,0,,,,,,,,,,,,3,89.324554,byplayer,0,2,,31,0,0,,,0,T5_Pathompong,account.f95fd6b654a5401e8b0acac768063f35,,,1,584.47955,0,0,0,1350,,0,648.9876,6,4
0,0,,,,,,,,,,,,8,281.28815,byzone,0,7,,34,0,0,,,0,TL_Shen,account.2f6ccd93ce9645a096546f78a4383c66,,,2,7992.165,0,0,0,1507,,0,1702.1267,8,6
1,0,,,,,,,,,,,,4,196.99144,byzone,0,2,,24,1,1,,,28.231382,SQ_hwinn,account.cadc0e574c244d1db903c2e84d694836,,,0,0,0,0,0,1115,,0,350.48773,6,13
1,0,,,,,,,,,,,,5,150.4,byplayer,0,3,,19,1,1,,,24.963867,LG_M1ME,account.d88badd38c6b457ba17f72fd825b3dbb,,,1,4449.9395,0,0,0,1549,,0,1469.9772,6,5
0,0,,,,,,,,,,,,2,99.33254,byplayer,0,0,,61,0,0,,,0,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,,,0,3054.304,0,0,0,465,,0,353.13617,3,15
0,0,,,,,,,,,,,,4,93.44251,byzone,0,2,,49,0,0,,,0,GEN_Pio,account.2f3338b89f2c473d88f5a0d3886371f3,,,0,5345.9624,0,0,0,1178,,0,1492.2853,4,11
2,3,,,,,,,,,,,,5,592.79114,alive,2,3,,2,2,5,,,316.91632,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,,,0,4080.1038,0,0,0,1842,,2,2246.0771,6,1
0,0,,,,,,,,,,,,2,115.680405,byplayer,0,0,,46,0,0,,,0,17_xwudd,account.0fc434bdf30b46f89710bf206982c017,,,0,3919.1304,0,0,0,1125,,0,1172.8458,4,10
1,1,,,,,,,,,,,,2,116.52491,byplayer,0,4,,6,2,3,,,240.29169,TL_Jiaoyang,account.b1eef743995a4f89870633b2edb17538,,,1,6733.7627,0,0,0,1343,,0,1223.3931,6,6
4,1,,,,,,,,,,,,4,417.2295,byplayer,1,1,,7,2,3,,,407.5314,SSG_Sharpshot4K,account.1c709f65f8e146bd8760af3bb444eeb4,,,0,7859.581,0,0,0,1344,,0,769.1735,4,9
2,0,,,,,,,,,,,,6,242.345,byplayer,0,1,,21,1,1,,,22.672722,FaZe_jeemzz,account.a53191c1cb564946a0e1b058368ba4be,,,0,56.153736,0,0,0,1114,,1,1060.8989,5,7
2,2,,,,,,,,,,,,7,363.31775,byplayer,1,6,,18,1,1,,,69.040924,T5_Thanad0l,account.08ae687f7dff4a438dcd7c8d56ac6e11,,,0,116.01677,0,0,0,1511,,0,952.7271,8,4
1,3,,,,,,,,,,,,4,543.9521,byplayer,1,6,,11,1,2,,,80.34678,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,,,0,6028.459,0,0,0,1804,,0,1595.7825,8,3
0,0,,,,,,,,,,,,4,27.546844,byzone,0,4,,52,0,0,,,0,TWIS_spyrro,account.e6f018911cea4b18a6b890e99446dac7,,,0,4891.862,0,0,0,1113,,0,882.7357,7,12
0,0,,,,,,,,,,,,2,19.35,byplayer,0,0,,43,0,0,,,0,SSG_PiXeL1K,account.447fdbc9247d4b4baa399d14721d4636,,,0,4499.574,0,0,0,640,,0,492.2108,5,9
0,0,,,,,,,,,,,,3,46.094883,byplayer,0,0,,48,0,0,,,0,GEN_Esther,account.f19ec7f42ce448fb9fd1be9edcc7f9e4,,,0,6559.727,0,0,0,1189,,0,1199.0682,4,11
0,1,,,,,,,,,,,,6,207.05649,byplayer,0,12,,17,1,1,,,100.413605,CES_HaiSaki,account.dea4fb5a5ef04ca4943915a3b936d2d1,,,0,4000.6025,0,0,0,1772,,0,2576.287,6,1
0,0,,,,,,,,,,,,1,20.259342,byplayer,0,0,,57,0,0,,,0,V7_Gyumin,account.95041c39b2d14a088087b417af03c04f,,,1,5267.2217,0,0,0,738,,0,670.28296,8,14
0,0,,,,,,,,,,,,2,23.76,byplayer,0,2,,64,0,0,,,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,,,0,1720.919,0,0,0,431,,0,190.19072,6,16
1,0,,,,,,,,,,,,3,101.94621,byplayer,0,1,,42,0,0,,,0,SSG_Roth,account.bbd62c6ab18442608c0b0a8d039de006,,,0,7568.7236,0,0,0,1215,,0,1034.61,4,9
0,0,,,,,,,,,,,,3,106.00522,byplayer,0,2,,56,0,0,,,0,V7_Glaz,account.ca532dd9610c41d6abb5718673a13e0d,,,0,6628.614,0,0,0,873,,0,880.5461,8,14
4,4,,,,,,,,,,,,7,441.6474,byplayer,0,4,,12,1,2,,,46.333847,Tian_Zyy,account.e17ede0921cf47269ce62560299ec387,,,1,3947.2131,0,0,0,1775,,0,1710.8109,3,3
4,1,,,,,,,,,,,,5,529.2014,byplayer,0,4,,4,1,3,,,222.86592,Tian_PaoPao,account.84e858daab17420e8f8b5da1a8d63fd3,,,0,5053.269,0,0,0,1776,,0,1810.9066,6,3
0,0,,,,,,,,,,,,4,141.83142,byzone,0,2,,54,0,0,,,0,TWIS_Perfect1ks,account.6d5d4e01468f4920846978b6dd5f2558,,,0,170.92699,0,0,0,1014,,0,42.005524,5,12
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,62,0,0,,,0,PeRo_Ming,account.454b06f74f714a9ba5910a4b65691867,,,0,2219.8425,0,0,0,441,,0,403.2414,4,15
0,0,,,,,,,,,,,,6,0,byplayer,0,1,,45,0,0,,,0,17_SuJiu,account.183a45369acd46a4888ccb3d0436bdbe,,,0,3864.3125,0,0,0,1244,,0,748.7782,4,10
0,0,,,,,,,,,,,,0,0,byplayer,0,0,,65,0,0,,,0,NH_CC108,account.5372851f3e9545b78d4d8a70b6ea605a,,,0,1903.8015,0,0,0,392,,0,408.2584,4,16
0,0,,,,,,,,,,,,2,0,byplayer,0,3,,63,0,0,,,0,NH_MMing,account.16db8a07e53e459fad9c89a84a67a42a,,,0,1658.2139,0,0,0,443,,0,408.11996,2,16
0,0,,,,,,,,,,,,7,156.34102,byplayer,0,13,,51,0,0,,,0,TWIS_BatulinS,account.fff088a8a2b64fbf86cf283cddc1e706,,,0,4314.603,0,0,0,1188,,0,1313.2421,8,12
1,0,,,,,,,,,,,,3,245.18076,byplayer,1,0,,25,1,1,,,117.98418,SQ_Shrimzy,account.12e2a0dc0dbb4bd882dbf40df0d564f4,,,0,319.19376,0,0,0,1076,,0,338.53293,6,13
0,0,,,,,,,,,,,,2,27.060001,byplayer,0,1,,41,0,0,,,0,DAY_Nourinz,account.b584be6230df4b2c90e7e86917e94127,,,1,5796.311,0,0,0,1272,,0,1031.3701,3,8
4,2,,,,,,,,,,,,6,696.0467,byplayer,2,4,,1,1,6,,,86.08133,Tian_77owo,account.6d44884704e24010ad2bb7ebb9055fee,,,1,4915.767,0,0,0,1816,,0,1980.9694,5,3
1,0,,,,,,,,,,,,0,50.550003,byplayer,0,0,,59,0,0,,,0,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,,,0,0,0,0,0,474,,0,37.957924,5,15
2,0,,,,,,,,,,,,5,380.81012,byplayer,1,0,,27,1,1,,,27.82155,V7_Heaven,account.766148a3fa8f41ab87183e07e74d4a6e,,,0,6522.6523,0,0,0,873,,0,508.47058,4,14
1,1,,,,,,,,,,,,5,41.555717,byplayer,0,1,,47,0,0,,,0,17_Lilghost,account.711dd801ef9940029675f49595c989a9,,,0,3750.3772,0,0,0,1119,,0,872.0583,5,10
1,2,,,,,,,,,,,,6,226.28322,byplayer,0,4,,35,0,0,,,0,TL_Lzqq,account.1cfab29a77634c5487aeb6467c2200cb,,,0,7783.81,0,0,0,1326,,0,1253.5636,14,6
0,0,,,,,,,,,,,,3,35.1052,byplayer,0,1,,50,0,0,,,0,GEN_DG98,account.b35ab37d7d924b46b51e63d10ae3fa36,,,0,6953.061,0,0,0,1176,,0,1134.7373,4,11
0,0,,,,,,,,,,,,3,89.44504,byplayer,0,5,,55,0,0,,,0,SQ_Kickstart,account.f95d11cb515746a68b59630103a4cede,,,0,7680.2207,0,0,0,1115,,0,604.10803,4,13
0,0,,,,,,,,,,,,4,33.246933,byplayer,0,0,,26,1,1,,,46.498867,SQ_TGLTN,account.95dbe64c2153423da04367cb81e83629,,,0,8519.468,0,0,0,1075,,1,859.5712,7,13
0,0,,,,,,,,,,,,3,0,byplayer,0,1,,40,0,0,,,0,DAY_Belmoth,account.5140e067558b4d8bbc1ac8d9e2f19fb1,,,0,6786.701,0,0,0,1280,,0,982.70874,4,8
1,2,,,,,,,,,,,,8,687.71234,byplayer,0,6,,30,0,0,,,0,DNW_seoul,account.80312051ca20415dbf0a35c910154a82,,,1,180.41447,0,0,0,1842,,0,1140.3112,5,2
1,1,,,,,,,,,,,,8,129.29634,byzone,0,7,,15,1,2,,,123.41929,FaZe_curexi,account.53b4b73c4c764a26b3cc9ebd24446352,,,0,441.97784,0,0,0,1219,,0,909.15063,5,7
1,0,,,,,,,,,,,,6,548.90125,byplayer,0,3,,10,1,2,,,593.8693,DNW_Loki,account.79e030919cac49cda61f9a96d0f38bda,,,0,2041.8628,0,0,0,1730,,0,2160.4412,5,2
2,1,,,,,,,,,,,,7,422.01102,byplayer,0,3,,9,2,2,,,9.571888,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,,,0,2113.7239,0,0,0,1770,,0,2152.1133,6,2
0,0,,,,,,,,,,,,4,94.90224,byplayer,0,9,,32,0,0,,,0,LG_Snakers,account.2efa55271d4842f98b1fd811dca09440,,,0,3939.0566,0,0,0,1547,,0,1104.0847,6,5
1,0,,,,,,,,,,,,2,84,byplayer,0,2,,60,0,0,,,0,PeRo_Aixleft,account.358ae36813c444c2b4ff6b828df69551,,,0,2381.012,0,0,0,474,,0,491.75485,5,15
