attributes.mapName,included.id,included.type,included.attributes.stats.DBNOs,included.attributes.stats.assists,included.attributes.stats.boosts,included.attributes.stats.damageDealt,included.attributes.stats.deathType,included.attributes.stats.headshotKills,included.attributes.stats.heals,included.attributes.stats.killPlace,included.attributes.stats.killStreaks,included.attributes.stats.kills,included.attributes.stats.longestKill,included.attributes.stats.name,included.attributes.stats.playerId,included.attributes.stats.revives,included.attributes.stats.rideDistance,included.attributes.stats.roadKills,included.attributes.stats.swimDistance,included.attributes.stats.teamKills,included.attributes.stats.timeSurvived,included.attributes.stats.vehicleDestroys,included.attributes.stats.walkDistance,included.attributes.stats.weaponsAcquired,included.attributes.stats.winPlace,included.attributes.won,included.attributes.stats.rank,included.attributes.stats.teamId
,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
Baltic_Main,ae37af6f-2ff5-4c75-b5af-ee3b545c657e,participant,4,3,10,1120.2296,alive,2,8,1,2,5,195.08003,FaZe_Fexx,account.e3c55aad6c3445678dbf4063904248ea,1,2091.4204,0,0,0,1893,0,1432.2089,7,1,,,
