attributes.mapName,included.id,included.type,included.attributes.stats.DBNOs,included.attributes.stats.assists,included.attributes.stats.boosts,included.attributes.stats.damageDealt,included.attributes.stats.deathType,included.attributes.stats.headshotKills,included.attributes.stats.heals,included.attributes.stats.killPlace,included.attributes.stats.killStreaks,included.attributes.stats.kills,included.attributes.stats.longestKill,included.attributes.stats.name,included.attributes.stats.playerId,included.attributes.stats.revives,included.attributes.stats.rideDistance,included.attributes.stats.roadKills,included.attributes.stats.swimDistance,included.attributes.stats.teamKills,included.attributes.stats.timeSurvived,included.attributes.stats.vehicleDestroys,included.attributes.stats.walkDistance,included.attributes.stats.weaponsAcquired,included.attributes.stats.winPlace,included.attributes.won,included.attributes.stats.rank,included.attributes.stats.teamId
,21beb9b5-0010-4d65-a116-566da67dbf44,participant,2,2,6,335.5128,byplayer,0,8,15,1,1,41.215836,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,1,3052.5469,0,0,0,1936,0,3067.755,7,2,,,
Baltic_Main,21beb9b5-0010-4d65-a116-566da67dbf44,participant,2,2,6,335.5128,byplayer,0,8,15,1,1,41.215836,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,1,3052.5469,0,0,0,1936,0,3067.755,7,2,,,
Baltic_Main,21beb9b5-0010-4d65-a116-566da67dbf44,participant,2,2,6,335.5128,byplayer,0,8,15,1,1,41.215836,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,1,3052.5469,0,0,0,1936,0,3067.755,7,2,,,
Baltic_Main,21beb9b5-0010-4d65-a116-566da67dbf44,participant,2,2,6,335.5128,byplayer,0,8,15,1,1,41.215836,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,1,3052.5469,0,0,0,1936,0,3067.755,7,2,,,
Baltic_Main,21beb9b5-0010-4d65-a116-566da67dbf44,participant,2,2,6,335.5128,byplayer,0,8,15,1,1,41.215836,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,1,3052.5469,0,0,0,1936,0,3067.755,7,2,,,
Baltic_Main,21beb9b5-0010-4d65-a116-566da67dbf44,participant,2,2,6,335.5128,byplayer,0,8,15,1,1,41.215836,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,1,3052.5469,0,0,0,1936,0,3067.755,7,2,,,
Baltic_Main,21beb9b5-0010-4d65-a116-566da67dbf44,participant,2,2,6,335.5128,byplayer,0,8,15,1,1,41.215836,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,1,3052.5469,0,0,0,1936,0,3067.755,7,2,,,
Baltic_Main,21beb9b5-0010-4d65-a116-566da67dbf44,participant,2,2,6,335.5128,byplayer,0,8,15,1,1,41.215836,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,1,3052.5469,0,0,0,1936,0,3067.755,7,2,,,
Baltic_Main,21beb9b5-0010-4d65-a116-566da67dbf44,participant,2,2,6,335.5128,byplayer,0,8,15,1,1,41.215836,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,1,3052.5469,0,0,0,1936,0,3067.755,7,2,,,
Baltic_Main,21beb9b5-0010-4d65-a116-566da67dbf44,participant,2,2,6,335.5128,byplayer,0,8,15,1,1,41.215836,PeRo_Summer,account.d647ce8c37054618ad0b75bf5de86ccb,1,3052.5469,0,0,0,1936,0,3067.755,7,2,,,
