attributes.mapName,included.id,included.type,included.attributes.stats.DBNOs,included.attributes.stats.assists,included.attributes.stats.boosts,included.attributes.stats.damageDealt,included.attributes.stats.deathType,included.attributes.stats.headshotKills,included.attributes.stats.heals,included.attributes.stats.killPlace,included.attributes.stats.killStreaks,included.attributes.stats.kills,included.attributes.stats.longestKill,included.attributes.stats.name,included.attributes.stats.playerId,included.attributes.stats.revives,included.attributes.stats.rideDistance,included.attributes.stats.roadKills,included.attributes.stats.swimDistance,included.attributes.stats.teamKills,included.attributes.stats.timeSurvived,included.attributes.stats.vehicleDestroys,included.attributes.stats.walkDistance,included.attributes.stats.weaponsAcquired,included.attributes.stats.winPlace,included.attributes.won,included.attributes.stats.rank,included.attributes.stats.teamId
,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
Baltic_Main,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
,543ebcc9-31f5-4898-9c2c-66ad2779a49a,participant,0,0,1,0,byplayer,0,0,63,0,0,0,NH_Nannnnn,account.be3c1e2f5121454abfea4b62ca13589b,0,4223.4277,0,0,0,450,0,423.47577,4,15,,,
