attributes.mapName,included.id,included.type,included.attributes.stats.DBNOs,included.attributes.stats.assists,included.attributes.stats.boosts,included.attributes.stats.damageDealt,included.attributes.stats.deathType,included.attributes.stats.headshotKills,included.attributes.stats.heals,included.attributes.stats.killPlace,included.attributes.stats.killStreaks,included.attributes.stats.kills,included.attributes.stats.longestKill,included.attributes.stats.name,included.attributes.stats.playerId,included.attributes.stats.revives,included.attributes.stats.rideDistance,included.attributes.stats.roadKills,included.attributes.stats.swimDistance,included.attributes.stats.teamKills,included.attributes.stats.timeSurvived,included.attributes.stats.vehicleDestroys,included.attributes.stats.walkDistance,included.attributes.stats.weaponsAcquired,included.attributes.stats.winPlace,included.attributes.won,included.attributes.stats.rank,included.attributes.stats.teamId
,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
DihorOtok_Main,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
,bdc50965-187b-40c8-a226-b3b2b29f968d,participant,3,1,4,460.91638,byplayer,1,2,9,2,2,18.363085,PeRo_Cui71,account.c596e9d2c25c4e41872285a292a14b4d,0,1064.8684,0,0,0,1436,0,1321.0043,9,2,,,
,fb41728d-0068-4710-9855-23d27ca94102,participant,4,3,9,557.8667,alive,1,8,6,1,3,20.178604,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,1,3361.5247,0,0,0,1881,0,2182.033,12,1,,,
DihorOtok_Main,fb41728d-0068-4710-9855-23d27ca94102,participant,4,3,9,557.8667,alive,1,8,6,1,3,20.178604,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,1,3361.5247,0,0,0,1881,0,2182.033,12,1,,,
DihorOtok_Main,fb41728d-0068-4710-9855-23d27ca94102,participant,4,3,9,557.8667,alive,1,8,6,1,3,20.178604,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,1,3361.5247,0,0,0,1881,0,2182.033,12,1,,,
DihorOtok_Main,fb41728d-0068-4710-9855-23d27ca94102,participant,4,3,9,557.8667,alive,1,8,6,1,3,20.178604,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,1,3361.5247,0,0,0,1881,0,2182.033,12,1,,,
DihorOtok_Main,fb41728d-0068-4710-9855-23d27ca94102,participant,4,3,9,557.8667,alive,1,8,6,1,3,20.178604,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,1,3361.5247,0,0,0,1881,0,2182.033,12,1,,,
DihorOtok_Main,fb41728d-0068-4710-9855-23d27ca94102,participant,4,3,9,557.8667,alive,1,8,6,1,3,20.178604,DNW_Salute,account.2375c9d38a6a4fe9af48f83089aa6d43,1,3361.5247,0,0,0,1881,0,2182.033,12,1,,,
