attributes.mapName,included.id,included.type,included.attributes.stats.DBNOs,included.attributes.stats.assists,included.attributes.stats.boosts,included.attributes.stats.damageDealt,included.attributes.stats.deathType,included.attributes.stats.headshotKills,included.attributes.stats.heals,included.attributes.stats.killPlace,included.attributes.stats.killStreaks,included.attributes.stats.kills,included.attributes.stats.longestKill,included.attributes.stats.name,included.attributes.stats.playerId,included.attributes.stats.revives,included.attributes.stats.rideDistance,included.attributes.stats.roadKills,included.attributes.stats.swimDistance,included.attributes.stats.teamKills,included.attributes.stats.timeSurvived,included.attributes.stats.vehicleDestroys,included.attributes.stats.walkDistance,included.attributes.stats.weaponsAcquired,included.attributes.stats.winPlace,included.attributes.won,included.attributes.stats.rank,included.attributes.stats.teamId
,4e5f83aa-8d4c-4ebb-b2c1-f4a975c85689,participant,0,0,7,69.010826,byplayer,0,8,49,0,0,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,0,5257.2417,0,0,0,1413,0,1384.6797,5,9,,,
Tiger_Main,4e5f83aa-8d4c-4ebb-b2c1-f4a975c85689,participant,0,0,7,69.010826,byplayer,0,8,49,0,0,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,0,5257.2417,0,0,0,1413,0,1384.6797,5,9,,,
Tiger_Main,4e5f83aa-8d4c-4ebb-b2c1-f4a975c85689,participant,0,0,7,69.010826,byplayer,0,8,49,0,0,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,0,5257.2417,0,0,0,1413,0,1384.6797,5,9,,,
Tiger_Main,4e5f83aa-8d4c-4ebb-b2c1-f4a975c85689,participant,0,0,7,69.010826,byplayer,0,8,49,0,0,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,0,5257.2417,0,0,0,1413,0,1384.6797,5,9,,,
Tiger_Main,4e5f83aa-8d4c-4ebb-b2c1-f4a975c85689,participant,0,0,7,69.010826,byplayer,0,8,49,0,0,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,0,5257.2417,0,0,0,1413,0,1384.6797,5,9,,,
Tiger_Main,4e5f83aa-8d4c-4ebb-b2c1-f4a975c85689,participant,0,0,7,69.010826,byplayer,0,8,49,0,0,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,0,5257.2417,0,0,0,1413,0,1384.6797,5,9,,,
Tiger_Main,4e5f83aa-8d4c-4ebb-b2c1-f4a975c85689,participant,0,0,7,69.010826,byplayer,0,8,49,0,0,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,0,5257.2417,0,0,0,1413,0,1384.6797,5,9,,,
Tiger_Main,4e5f83aa-8d4c-4ebb-b2c1-f4a975c85689,participant,0,0,7,69.010826,byplayer,0,8,49,0,0,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,0,5257.2417,0,0,0,1413,0,1384.6797,5,9,,,
Tiger_Main,4e5f83aa-8d4c-4ebb-b2c1-f4a975c85689,participant,0,0,7,69.010826,byplayer,0,8,49,0,0,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,0,5257.2417,0,0,0,1413,0,1384.6797,5,9,,,
Tiger_Main,4e5f83aa-8d4c-4ebb-b2c1-f4a975c85689,participant,0,0,7,69.010826,byplayer,0,8,49,0,0,0,NH_Dec12th,account.77be07e20d244421bf882fea6c1e9926,0,5257.2417,0,0,0,1413,0,1384.6797,5,9,,,
