attributes.mapName,included.id,included.type,included.attributes.stats.DBNOs,included.attributes.stats.assists,included.attributes.stats.boosts,included.attributes.stats.damageDealt,included.attributes.stats.deathType,included.attributes.stats.headshotKills,included.attributes.stats.heals,included.attributes.stats.killPlace,included.attributes.stats.killStreaks,included.attributes.stats.kills,included.attributes.stats.longestKill,included.attributes.stats.name,included.attributes.stats.playerId,included.attributes.stats.revives,included.attributes.stats.rideDistance,included.attributes.stats.roadKills,included.attributes.stats.swimDistance,included.attributes.stats.teamKills,included.attributes.stats.timeSurvived,included.attributes.stats.vehicleDestroys,included.attributes.stats.walkDistance,included.attributes.stats.weaponsAcquired,included.attributes.stats.winPlace,included.attributes.won,included.attributes.stats.rank,included.attributes.stats.teamId
,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
DihorOtok_Main,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
,ff070f62-306f-41cd-9abc-d73e924caa7a,participant,3,1,3,586.9102,byplayer,1,8,6,1,3,243.79744,CES_Taikonn,account.7d13843e20ae458393aa5eefcad46256,0,879.5504,0,0,0,1613,0,2625.8113,4,6,,,
