teamid,name,weapon,damage
16,TWIS_BatulinS,Dacia_A_03_v2_Esports_C,6.886032104
16,TWIS_BatulinS,PlayerFemale_A_C,0.050512698
16,TWIS_BatulinS,ProjGrenade_C,482.3050737
16,TWIS_BatulinS,WeapAUG_C,590.5990772
16,TWIS_BatulinS,WeapGroza_C,194.4677811
16,TWIS_BatulinS,WeapHK416_C,251.9251356
16,TWIS_BatulinS,WeapMini14_C,3059.053742
16,TWIS_BatulinS,WeapMk12_C,281.0362206
16,TWIS_Lu,BP_FireEffectController_C,28
16,TWIS_Lu,BP_MolotovFireDebuff_C,150
16,TWIS_Lu,BP_Niva_05_C,100
16,TWIS_Lu,BP_PickupTruck_A_01_C,8.244998932
16,TWIS_Lu,BP_PickupTruck_A_03_C,1.090382576
16,TWIS_Lu,BP_PickupTruck_A_04_C,9.263017654
16,TWIS_Lu,BP_PickupTruck_A_05_C,3.874279261
16,TWIS_Lu,BP_PickupTruck_A_esports_C,7.743815422
16,TWIS_Lu,PlayerMale_A_C,30.08035815
16,TWIS_Lu,ProjGrenade_C,240.0595498
16,TWIS_Lu,WeapAUG_C,654.8975506
16,TWIS_Lu,WeapBerylM762_C,1775.940746
16,TWIS_Lu,WeapDragunov_C,714.6024036
16,TWIS_Lu,WeapFNFal_C,28.51821899
16,TWIS_Lu,WeapHK416_C,89.27104187
16,TWIS_Lu,WeapMini14_C,237.3407593
16,TWIS_Lu,WeapMk12_C,470.2816257
16,TWIS_Perfect1ks,BP_FireEffectController_C,4
16,TWIS_Perfect1ks,BP_MolotovFireDebuff_C,40
16,TWIS_Perfect1ks,BP_PickupTruck_A_01_C,8.244998932
16,TWIS_Perfect1ks,BP_PickupTruck_A_03_C,1.339683771
16,TWIS_Perfect1ks,Bluezonebomb_EffectActor_C,141.0564649
16,TWIS_Perfect1ks,PanzerFaust100M_Projectile_C,107.5929833
16,TWIS_Perfect1ks,PlayerFemale_A_C,28.99082756
16,TWIS_Perfect1ks,ProjGrenade_C,683.6573801
16,TWIS_Perfect1ks,WeapACE32_C,90
16,TWIS_Perfect1ks,WeapAUG_C,1022.563944
16,TWIS_Perfect1ks,WeapAWM_C,74.00628662
16,TWIS_Perfect1ks,WeapDragunov_C,628.73456
16,TWIS_Perfect1ks,WeapHK416_C,774.0604448
16,TWIS_Perfect1ks,WeapMini14_C,338.6152573
16,TWIS_Perfect1ks,WeapMk12_C,1981.418556
16,TWIS_spyrro,BP_CoupeRB_C,6.387686729
16,TWIS_spyrro,BP_FireEffectController_C,12
16,TWIS_spyrro,BP_MolotovFireDebuff_C,18.96344376
16,TWIS_spyrro,BP_PickupTruck_A_02_C,35.14649391
16,TWIS_spyrro,BP_PickupTruck_A_05_C,3.874279261
16,TWIS_spyrro,BP_PickupTruck_A_esports_C,1.101282716
16,TWIS_spyrro,Bluezonebomb_EffectActor_C,130
16,TWIS_spyrro,Dacia_A_03_v2_Esports_C,24.21305752
16,TWIS_spyrro,PlayerFemale_A_C,50.23000717
16,TWIS_spyrro,ProjGrenade_C,534.6235056
16,TWIS_spyrro,Uaz_B_01_esports_C,9.452665329
16,TWIS_spyrro,WeapACE32_C,19.35000038
16,TWIS_spyrro,WeapAUG_C,1602.914918
16,TWIS_spyrro,WeapBerylM762_C,79.79584027
16,TWIS_spyrro,WeapHK416_C,148.9530096
16,TWIS_spyrro,WeapMini14_C,393.1394062
16,TWIS_spyrro,WeapMk12_C,1177.551457
