attributes.mapName,included.id,included.type,included.attributes.stats.DBNOs,included.attributes.stats.assists,included.attributes.stats.boosts,included.attributes.stats.damageDealt,included.attributes.stats.deathType,included.attributes.stats.headshotKills,included.attributes.stats.heals,included.attributes.stats.killPlace,included.attributes.stats.killStreaks,included.attributes.stats.kills,included.attributes.stats.longestKill,included.attributes.stats.name,included.attributes.stats.playerId,included.attributes.stats.revives,included.attributes.stats.rideDistance,included.attributes.stats.roadKills,included.attributes.stats.swimDistance,included.attributes.stats.teamKills,included.attributes.stats.timeSurvived,included.attributes.stats.vehicleDestroys,included.attributes.stats.walkDistance,included.attributes.stats.weaponsAcquired,included.attributes.stats.winPlace,included.attributes.won,included.attributes.stats.rank,included.attributes.stats.teamId
,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
Desert_Main,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
Desert_Main,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
Desert_Main,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
Desert_Main,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
Desert_Main,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
Desert_Main,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
Desert_Main,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
Desert_Main,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
Desert_Main,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
Desert_Main,96c038b9-0775-4459-b6bc-e2898e38e79e,participant,0,0,1,97.38018,byplayer,1,1,31,1,1,27.72985,Tian_LinShu23,account.6558090c205042f997ef1afa894b34e8,0,3470.814,0,0,0,1079,0,1629.5234,8,12,,,
